id,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,ratecodeid,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
14245,2,2016-01-02 23:48:00,2016-01-03 00:12:00,2,16.71,-73.791679380000000,40.645179750000000,2,N,-73.965782170000000,40.752708440000000,1,52.00,0.00,0.50,10.50,5.54,0.30,68.84
14246,2,2016-01-02 23:48:00,2016-01-03 00:08:00,2,8.21,-73.776718140000000,40.645519260000000,1,N,-73.754318240000000,40.597030640000000,1,25.50,0.50,0.50,5.36,0.00,0.30,32.16
14247,2,2016-01-02 23:49:00,2016-01-03 00:19:00,1,21.17,-73.776840210000000,40.645858760000000,2,N,-74.004547120000000,40.707180020000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
14248,2,2016-01-02 23:49:00,2016-01-03 00:10:00,1,14.46,-73.790374760000000,40.643703460000000,1,N,-73.779830930000000,40.768798830000000,2,39.50,0.50,0.50,0.00,0.00,0.30,40.80
14249,2,2016-01-02 23:49:00,2016-01-02 23:49:00,1,0.02,-73.790191650000000,40.644161220000000,1,N,-73.789916990000000,40.644290920000000,2,2.50,0.50,0.50,0.00,0.00,0.30,3.80
14250,2,2016-01-02 23:49:00,2016-01-03 00:27:00,1,19.25,-73.782569890000000,40.644550320000000,1,N,-73.955833440000000,40.669269560000000,2,55.00,0.50,0.50,0.00,0.00,0.30,56.30
14251,1,2016-01-02 23:49:00,2016-01-03 00:17:00,1,10.50,-73.790100100000000,40.643428800000000,1,N,-73.910041810000000,40.701709750000000,1,31.50,0.50,0.50,4.00,0.00,0.30,36.80
14252,2,2016-01-02 23:49:00,2016-01-03 00:26:00,1,19.60,-73.782508850000000,40.644680020000000,2,N,-74.006408690000000,40.736488340000000,1,52.00,0.00,0.50,6.00,5.54,0.30,64.34
14253,2,2016-01-02 23:49:00,2016-01-03 00:04:00,1,6.83,-73.782295230000000,40.644840240000000,1,N,-73.798782350000000,40.706092830000000,1,21.00,0.50,0.50,4.46,0.00,0.30,26.76
14254,1,2016-01-02 23:49:00,2016-01-03 00:15:00,1,18.10,-73.789985660000000,40.646766660000000,2,N,-73.946922300000000,40.780330660000000,1,52.00,0.00,0.50,14.55,5.54,0.30,72.89
14255,2,2016-01-02 23:49:00,2016-01-03 00:16:00,1,18.00,-73.781837460000000,40.644905090000000,2,N,-73.963302610000000,40.758018490000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
14256,2,2016-01-02 23:50:00,2016-01-03 00:23:00,3,21.24,-73.776748660000000,40.645210270000000,2,N,-73.978172300000000,40.778198240000000,1,52.00,0.00,0.50,14.58,5.54,0.30,72.92
14257,2,2016-01-02 23:50:00,2016-01-03 00:16:00,1,14.84,-73.790016170000000,40.643856050000000,1,N,-73.918403630000000,40.755535130000000,1,41.50,0.50,0.50,3.00,0.00,0.30,45.80
14258,2,2016-01-02 23:50:00,2016-01-03 00:16:00,2,16.79,-73.782028200000000,40.644821170000000,2,N,-73.963333130000000,40.758380890000000,1,52.00,0.00,0.50,8.00,0.00,0.30,60.80
14259,1,2016-01-02 23:50:00,2016-01-03 00:22:00,2,21.90,-73.790290830000000,40.647018430000000,2,N,-74.016044620000000,40.708797450000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
14260,2,2016-01-02 23:50:00,2016-01-03 00:13:00,4,18.89,-73.793304440000000,40.644973750000000,2,N,-73.946777340000000,40.772293090000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
14261,1,2016-01-02 23:51:00,2016-01-03 00:24:00,2,19.50,-73.790222170000000,40.646739960000000,2,N,-73.993103030000000,40.743030550000000,1,52.00,0.00,0.50,13.20,0.00,0.30,66.00
14262,2,2016-01-02 23:51:00,2016-01-03 00:27:00,2,19.30,-73.781890870000000,40.644836430000000,2,N,-74.006797790000000,40.731678010000000,1,52.00,0.00,0.50,10.00,5.54,0.30,68.34
14263,1,2016-01-02 23:51:00,2016-01-03 00:18:00,2,17.80,-73.789871220000000,40.643886570000000,2,N,-73.981704710000000,40.739833830000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
14264,2,2016-01-02 23:51:00,2016-01-03 00:30:00,1,15.33,-73.776687620000000,40.645339970000000,1,N,-73.960136410000000,40.659553530000000,2,45.50,0.50,0.50,0.00,0.00,0.30,46.80
14265,2,2016-01-02 23:51:00,2016-01-03 00:05:00,1,7.13,-73.776756290000000,40.645538330000000,1,N,-73.796821590000000,40.707553860000000,2,21.50,0.50,0.50,0.00,0.00,0.30,22.80
14266,2,2016-01-02 23:51:00,2016-01-03 00:22:00,1,19.17,-73.792228700000000,40.645061490000000,2,N,-73.980903630000000,40.779098510000000,1,52.00,0.00,0.50,5.00,5.54,0.30,63.34
14267,1,2016-01-02 23:51:00,2016-01-03 00:14:00,2,11.30,-73.790275570000000,40.643692020000000,1,N,-73.930168150000000,40.631462100000000,2,33.50,0.50,0.50,0.00,0.00,0.30,34.80
14268,2,2016-01-02 23:52:00,2016-01-03 00:10:00,1,8.98,-73.789787290000000,40.643760680000000,4,N,-73.732749940000000,40.589599610000000,2,34.00,0.50,0.50,0.00,0.00,0.30,35.30
14269,2,2016-01-02 23:52:00,2016-01-03 00:22:00,1,17.04,-73.789978030000000,40.646190640000000,2,N,-73.985504150000000,40.757915500000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
14270,2,2016-01-02 23:52:00,2016-01-03 00:16:00,1,16.51,-73.782066350000000,40.644771580000000,1,N,-73.962371830000000,40.716201780000000,1,44.50,0.50,0.50,9.16,0.00,0.30,54.96
14271,2,2016-01-02 23:52:00,2016-01-03 00:15:00,1,16.80,-73.782241820000000,40.644660950000000,2,N,-73.977081300000000,40.745338440000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
14272,1,2016-01-02 23:52:00,2016-01-03 00:11:00,1,14.40,-73.782081600000000,40.644542690000000,1,N,-73.939643860000000,40.621181490000000,2,39.00,0.50,0.50,0.00,0.00,0.30,40.30
14273,1,2016-01-02 23:52:00,2016-01-03 00:23:00,3,22.70,-73.781837460000000,40.644798280000000,2,N,-73.969161990000000,40.785480500000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
14274,1,2016-01-02 23:52:00,2016-01-03 00:06:00,1,8.90,-73.780426030000000,40.646064760000000,1,N,-73.893684390000000,40.647628780000000,2,25.50,0.50,0.50,0.00,0.00,0.30,26.80
14275,1,2016-01-02 23:52:00,2016-01-03 00:11:00,1,12.90,-73.782600400000000,40.644523620000000,1,N,-73.714767460000000,40.749061580000000,1,35.50,0.50,0.50,5.00,0.00,0.30,41.80
14276,1,2016-01-02 23:53:00,2016-01-03 00:24:00,2,18.90,-73.776748660000000,40.645370480000000,2,N,-74.001800540000000,40.743434910000000,1,52.00,0.00,0.50,7.50,5.54,0.30,65.84
14277,1,2016-01-02 23:53:00,2016-01-03 00:28:00,1,19.40,-73.782722470000000,40.644626620000000,2,N,-73.961608890000000,40.796028140000000,1,52.00,0.00,0.50,5.00,5.54,0.30,63.34
14278,1,2016-01-02 23:53:00,2016-01-03 00:24:00,1,16.70,-73.782516480000000,40.644329070000000,1,N,-73.962951660000000,40.638420100000000,1,47.50,0.50,0.50,7.20,0.00,0.30,56.00
14279,2,2016-01-02 23:53:00,2016-01-03 00:17:00,1,12.06,-73.790222170000000,40.646923070000000,1,N,-73.799591060000000,40.588062290000000,1,34.50,0.50,0.50,7.58,2.08,0.30,45.46
14280,2,2016-01-02 23:53:00,2016-01-03 00:29:00,1,19.96,-73.776756290000000,40.645309450000000,2,N,-74.006896970000000,40.711528780000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
14281,2,2016-01-02 23:53:00,2016-01-03 00:21:00,1,18.46,-73.780204770000000,40.645774840000000,2,N,-73.986473080000000,40.730236050000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
14282,2,2016-01-02 23:53:00,2016-01-03 00:21:00,2,19.21,-73.781135560000000,40.644973750000000,2,N,-73.989830020000000,40.728778840000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
14283,1,2016-01-02 23:53:00,2016-01-03 00:19:00,1,17.60,-73.780334470000000,40.645885470000000,2,N,-73.983253480000000,40.728157040000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
14284,2,2016-01-02 23:53:00,2016-01-03 00:18:00,2,17.17,-73.782760620000000,40.644611360000000,2,N,-73.972480770000000,40.743610380000000,1,52.00,0.00,0.50,9.66,5.54,0.30,68.00
14285,2,2016-01-02 23:53:00,2016-01-03 00:21:00,1,21.20,-73.782882690000000,40.644420620000000,2,N,-73.967140200000000,40.758430480000000,1,52.00,0.00,0.50,0.00,5.54,0.30,58.34
14286,2,2016-01-02 23:53:00,2016-01-03 00:26:00,1,18.60,-73.776702880000000,40.645366670000000,2,N,-73.998130800000000,40.756656650000000,1,52.00,0.00,0.50,10.00,5.54,0.30,68.34
14287,1,2016-01-02 23:53:00,2016-01-03 00:21:00,1,18.60,-73.789733890000000,40.643787380000000,2,N,-73.981781010000000,40.762577060000000,1,52.00,0.00,0.50,8.00,5.54,0.30,66.34
14288,1,2016-01-02 23:54:00,2016-01-03 00:20:00,1,17.40,-73.782463070000000,40.644672390000000,2,N,-73.985870360000000,40.750568390000000,2,52.00,0.00,0.50,0.00,5.55,0.30,58.35
14289,2,2016-01-02 23:54:00,2016-01-03 00:20:00,1,11.32,-73.782394410000000,40.644672390000000,1,N,-73.943397520000000,40.678161620000000,1,33.50,0.50,0.50,6.96,0.00,0.30,41.76
14290,1,2016-01-02 23:54:00,2016-01-03 00:26:00,1,12.20,-73.789772030000000,40.643947600000000,1,N,-73.964141850000000,40.653793330000000,1,38.00,0.50,0.50,7.85,0.00,0.30,47.15
14291,1,2016-01-02 23:54:00,2016-01-03 00:17:00,3,17.00,-73.782821660000000,40.644451140000000,2,N,-73.977867130000000,40.742130280000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
14292,2,2016-01-02 23:54:00,2016-01-03 00:25:00,1,12.23,-73.781364440000000,40.644836430000000,1,N,-73.957435610000000,40.668632510000000,1,37.00,0.50,0.50,9.58,0.00,0.30,47.88
14293,2,2016-01-02 23:54:00,2016-01-03 00:04:00,2,4.72,-73.790016170000000,40.643810270000000,1,N,-73.808761600000000,40.685901640000000,2,15.50,0.50,0.50,0.00,0.00,0.30,16.80
14294,1,2016-01-02 23:54:00,2016-01-03 00:19:00,1,10.40,-73.790534970000000,40.643634800000000,1,N,-73.928619380000000,40.683483120000000,1,31.00,0.50,0.50,6.46,0.00,0.30,38.76
14295,1,2016-01-02 23:54:00,2016-01-03 00:15:00,4,6.40,-73.781997680000000,40.644569400000000,1,N,-73.735389710000000,40.692417140000000,2,22.50,0.50,0.50,0.00,0.00,0.30,23.80
14296,2,2016-01-02 23:54:00,2016-01-03 00:19:00,1,16.59,-73.782783510000000,40.644401550000000,1,N,-73.952430730000000,40.734149930000000,2,45.00,0.50,0.50,0.00,0.00,0.30,46.30
14297,1,2016-01-02 23:55:00,2016-01-03 00:29:00,3,20.50,-73.776824950000000,40.645092010000000,1,N,-74.001693730000000,40.686992650000000,1,56.00,0.50,0.50,11.46,0.00,0.30,68.76
14298,2,2016-01-02 23:55:00,2016-01-03 00:17:00,2,17.10,-73.787193300000000,40.645889280000000,2,N,-73.981132510000000,40.733909610000000,1,52.00,0.00,0.50,7.00,5.54,0.30,65.34
14299,1,2016-01-02 23:55:00,2016-01-03 00:26:00,1,18.20,-73.782676700000000,40.644470210000000,2,N,-73.998306270000000,40.756675720000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
14300,2,2016-01-02 23:55:00,2016-01-03 00:28:00,1,14.05,-73.776679990000000,40.645389560000000,1,N,-73.991668700000000,40.690921780000000,2,41.50,0.50,0.50,0.00,0.00,0.30,42.80
14301,2,2016-01-02 23:55:00,2016-01-03 00:15:00,2,6.82,-73.781768800000000,40.644847870000000,1,N,-73.866462710000000,40.679775240000000,2,23.50,0.50,0.50,0.00,0.00,0.30,24.80
14302,1,2016-01-02 23:55:00,2016-01-03 00:21:00,1,17.80,-73.783058170000000,40.644275670000000,2,N,-73.987739560000000,40.735942840000000,1,52.00,0.00,0.50,17.50,5.54,0.30,75.84
14303,2,2016-01-02 23:55:00,2016-01-03 00:28:00,1,18.61,-73.781768800000000,40.644821170000000,2,N,-73.994857790000000,40.727916720000000,1,52.00,0.00,0.50,13.20,0.00,0.30,66.00
14304,1,2016-01-02 23:55:00,2016-01-03 00:31:00,1,19.20,-73.782646180000000,40.644397740000000,2,N,-74.001777650000000,40.730476380000000,1,52.00,0.00,0.50,10.55,0.00,0.30,63.35
14305,2,2016-01-02 23:56:00,2016-01-03 00:32:00,1,19.34,-73.776741030000000,40.645126340000000,2,N,-73.994583130000000,40.730640410000000,1,52.00,0.00,0.50,13.20,0.00,0.30,66.00
14306,1,2016-01-02 23:56:00,2016-01-03 00:27:00,2,19.70,-73.789535520000000,40.643569950000000,2,N,-73.951118470000000,40.775207520000000,1,52.00,0.00,0.50,10.00,5.54,0.30,68.34
14307,1,2016-01-02 23:56:00,2016-01-03 00:19:00,1,16.50,-73.788200380000000,40.641559600000000,1,N,-73.952560420000000,40.710521700000000,1,44.50,0.50,0.50,9.15,0.00,0.30,54.95
14308,1,2016-01-02 23:56:00,2016-01-03 00:23:00,1,18.40,-73.782073970000000,40.644615170000000,2,N,-73.985809330000000,40.731208800000000,1,52.00,0.00,0.50,14.55,5.54,0.30,72.89
14309,1,2016-01-02 23:56:00,2016-01-03 00:32:00,2,19.80,-73.776695250000000,40.645271300000000,2,N,-74.003356930000000,40.732513430000000,1,52.00,0.00,0.50,13.20,0.00,0.30,66.00
14310,1,2016-01-02 23:56:00,2016-01-03 00:35:00,1,21.20,-73.789985660000000,40.646167760000000,2,N,-73.982437130000000,40.774414060000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
14311,2,2016-01-02 23:56:00,2016-01-03 00:27:00,1,18.51,-73.782058720000000,40.644710540000000,2,N,-73.973617550000000,40.756721500000000,1,52.00,0.00,0.50,10.56,0.00,0.30,63.36
14312,2,2016-01-02 23:56:00,2016-01-03 00:17:00,1,11.99,-73.782241820000000,40.644779210000000,1,N,-73.801429750000000,40.758499150000000,2,34.00,0.50,0.50,0.00,0.00,0.30,35.30
14313,2,2016-01-02 23:56:00,2016-01-03 00:12:00,1,8.16,-73.781852720000000,40.644733430000000,1,N,-73.847244260000000,40.722873690000000,2,24.50,0.50,0.50,0.00,0.00,0.30,25.80
14314,2,2016-01-02 23:57:00,2016-01-03 00:22:00,1,16.83,-73.788352970000000,40.642089840000000,2,N,-73.972488400000000,40.748050690000000,1,52.00,0.00,0.50,15.84,0.00,0.30,68.64
14315,1,2016-01-02 23:57:00,2016-01-03 00:26:00,1,20.40,-73.790054320000000,40.643402100000000,2,N,-73.940422060000000,40.826370240000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
14316,1,2016-01-02 23:57:00,2016-01-03 00:26:00,1,18.00,-73.778717040000000,40.646675110000000,2,N,-73.980545040000000,40.716617580000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
14317,1,2016-01-02 23:58:00,2016-01-03 00:09:00,2,5.20,-73.789863590000000,40.643787380000000,1,N,-73.745132450000000,40.679153440000000,2,16.50,0.50,0.50,0.00,0.00,0.30,17.80
14318,2,2016-01-02 23:58:00,2016-01-03 00:18:00,2,14.31,-73.789962770000000,40.646900180000000,1,N,-73.752082820000000,40.770050050000000,2,38.50,0.50,0.50,0.00,0.00,0.30,39.80
14319,1,2016-01-02 23:58:00,2016-01-03 00:29:00,1,11.80,-73.790069580000000,40.644153590000000,1,N,-73.956062320000000,40.676914220000000,1,35.00,0.50,0.50,7.25,0.00,0.30,43.55
14320,1,2016-01-02 23:58:00,2016-01-03 00:24:00,4,19.80,-73.788925170000000,40.642105100000000,2,N,-73.947929380000000,40.771053310000000,1,52.00,0.00,0.50,11.66,5.54,0.30,70.00
14321,1,2016-01-02 23:58:00,2016-01-03 00:16:00,4,9.20,-73.790527340000000,40.643733980000000,1,N,-73.779968260000000,40.721973420000000,1,27.50,0.50,0.50,5.75,0.00,0.30,34.55
14322,1,2016-01-02 23:58:00,2016-01-03 00:31:00,1,11.20,-73.782028200000000,40.644554140000000,1,N,-73.946769710000000,40.642013550000000,2,35.50,0.50,0.50,0.00,0.00,0.30,36.80
14323,2,2016-01-02 23:58:00,2016-01-03 00:14:00,1,8.66,-73.776603700000000,40.645370480000000,1,N,-73.840003970000000,40.720207210000000,1,25.50,0.50,0.50,3.00,0.00,0.30,29.80
14324,1,2016-01-02 23:58:00,2016-01-03 00:25:00,1,18.20,-73.782218930000000,40.644493100000000,2,N,-73.947250370000000,40.800945280000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
14325,2,2016-01-02 23:58:00,2016-01-03 00:25:00,1,17.70,-73.781272890000000,40.644935610000000,2,N,-73.968223570000000,40.759552000000000,1,52.00,0.00,0.50,10.56,0.00,0.30,63.36
14326,2,2016-01-02 23:59:00,2016-01-03 00:36:00,1,21.90,-73.790046690000000,40.643791200000000,1,N,-73.897613530000000,40.845619200000000,2,59.50,0.50,0.50,0.00,5.54,0.30,66.34
14327,1,2016-01-03 00:00:00,2016-01-03 00:20:00,1,11.50,-73.782020570000000,40.645133970000000,1,N,-73.880058290000000,40.735828400000000,2,32.50,0.50,0.50,0.00,0.00,0.30,33.80
14328,2,2016-01-03 00:00:00,2016-01-03 00:39:00,2,22.50,-73.776718140000000,40.645324710000000,2,N,-73.988426210000000,40.774894710000000,1,52.00,0.00,0.50,5.83,5.54,0.30,64.17
14329,1,2016-01-03 00:00:00,2016-01-03 00:26:00,2,18.20,-73.776702880000000,40.645313260000000,2,N,-73.988044740000000,40.721244810000000,1,52.00,0.00,0.50,10.55,0.00,0.30,63.35
14330,2,2016-01-03 00:00:00,2016-01-03 00:26:00,1,11.21,-73.782157900000000,40.644626620000000,1,N,-73.951889040000000,40.677810670000000,2,33.00,0.50,0.50,0.00,0.00,0.30,34.30
14331,2,2016-01-03 00:00:00,2016-01-03 00:06:00,1,3.28,-73.776763920000000,40.645431520000000,1,N,-73.798339840000000,40.667610170000000,1,10.50,0.50,0.50,2.36,0.00,0.30,14.16
14332,2,2016-01-03 00:00:00,2016-01-03 00:34:00,1,13.81,-73.782501220000000,40.645000460000000,1,N,-73.963218690000000,40.675369260000000,1,41.00,0.50,0.50,8.46,0.00,0.30,50.76
14333,2,2016-01-03 00:00:00,2016-01-03 00:27:00,1,18.66,-73.788261410000000,40.641506200000000,2,N,-73.988426210000000,40.723190310000000,1,52.00,0.00,0.50,10.56,0.00,0.30,63.36
14334,2,2016-01-03 00:00:00,2016-01-03 00:29:00,1,17.46,-73.782730100000000,40.644435880000000,2,N,-73.985130310000000,40.732212070000000,1,52.00,0.00,0.50,5.00,5.54,0.30,63.34
14335,1,2016-01-03 00:00:00,2016-01-03 00:32:00,1,18.70,-73.782264710000000,40.644588470000000,2,N,-73.993972780000000,40.725429530000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
14336,2,2016-01-03 00:01:00,2016-01-03 00:24:00,2,16.09,-73.782638550000000,40.644428250000000,1,N,-73.956512450000000,40.713470460000000,1,43.00,0.50,0.50,5.00,0.00,0.30,49.30
14337,2,2016-01-03 00:01:00,2016-01-03 00:35:00,1,18.87,-73.776779170000000,40.645210270000000,2,N,-74.005416870000000,40.748348240000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
14338,1,2016-01-03 00:01:00,2016-01-03 00:30:00,2,11.40,-73.782928470000000,40.644287110000000,1,N,-73.957138060000000,40.680530550000000,1,34.00,0.50,0.50,7.05,0.00,0.30,42.35
14339,2,2016-01-03 00:01:00,2016-01-03 00:37:00,1,18.91,-73.789520260000000,40.643440250000000,2,N,-74.002548220000000,40.747951510000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
14340,2,2016-01-03 00:01:00,2016-01-03 00:24:00,2,17.17,-73.783180240000000,40.644229890000000,2,N,-73.973503110000000,40.747951510000000,1,52.00,0.00,0.50,10.00,5.54,0.30,68.34
14341,1,2016-01-03 00:01:00,2016-01-03 00:19:00,1,11.90,-73.783432010000000,40.644088750000000,1,N,-73.864074710000000,40.769870760000000,2,32.50,0.50,0.50,0.00,0.00,0.30,33.80
14342,2,2016-01-03 00:02:00,2016-01-03 00:26:00,1,16.07,-73.776741030000000,40.645423890000000,1,N,-73.947647090000000,40.714210510000000,1,43.50,0.50,0.50,11.20,0.00,0.30,56.00
14343,2,2016-01-03 00:02:00,2016-01-03 00:35:00,1,18.82,-73.790298460000000,40.643878940000000,2,N,-73.999153140000000,40.743961330000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
14344,2,2016-01-03 00:02:00,2016-01-03 00:11:00,1,5.64,-73.782890320000000,40.644401550000000,1,N,-73.730506900000000,40.670860290000000,2,16.50,0.50,0.50,0.00,0.00,0.30,17.80
14345,2,2016-01-03 00:02:00,2016-01-03 00:36:00,2,20.00,-73.790122990000000,40.643856050000000,1,N,-73.992645260000000,40.690475460000000,1,54.50,0.50,0.50,11.16,0.00,0.30,66.96
14346,2,2016-01-03 00:02:00,2016-01-03 00:20:00,2,10.92,-73.790107730000000,40.643901820000000,1,N,-73.867416380000000,40.731090550000000,1,31.00,0.50,0.50,8.08,0.00,0.30,40.38
14347,2,2016-01-03 00:03:00,2016-01-03 00:37:00,1,21.01,-73.788017270000000,40.641532900000000,2,N,-73.978019710000000,40.783107760000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
14348,1,2016-01-03 00:03:00,2016-01-03 00:26:00,1,16.90,-73.782913210000000,40.644153590000000,2,N,-73.976570130000000,40.751758580000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
14349,2,2016-01-03 00:03:00,2016-01-03 00:30:00,2,19.01,-73.789596560000000,40.643608090000000,1,N,-73.981498720000000,40.687831880000000,1,50.50,0.50,0.50,10.36,0.00,0.30,62.16
14350,1,2016-01-03 00:03:00,2016-01-03 00:33:00,1,18.20,-73.778396610000000,40.646762850000000,2,N,-73.981933590000000,40.764652250000000,1,52.00,0.00,0.50,14.55,5.54,0.30,72.89
14351,2,2016-01-03 00:03:00,2016-01-03 00:38:00,1,13.94,-73.782226560000000,40.644569400000000,1,N,-73.981262210000000,40.661659240000000,2,41.50,0.50,0.50,0.00,0.00,0.30,42.80
14352,2,2016-01-03 00:04:00,2016-01-03 00:45:00,1,21.03,-73.788040160000000,40.641525270000000,1,N,-73.974288940000000,40.657318120000000,1,60.00,0.50,0.50,12.26,0.00,0.30,73.56
14353,1,2016-01-03 00:04:00,2016-01-03 00:29:00,1,19.30,-73.783020020000000,40.644130710000000,1,N,-73.839973450000000,40.870468140000000,2,51.00,0.50,0.50,0.00,5.54,0.30,57.84
14354,2,2016-01-03 00:04:00,2016-01-03 00:39:00,2,20.60,-73.776664730000000,40.645320890000000,1,N,-73.979331970000000,40.674343110000000,2,57.00,0.50,0.50,0.00,0.00,0.30,58.30
14355,2,2016-01-03 00:04:00,2016-01-03 00:33:00,2,18.65,-73.782035830000000,40.644710540000000,2,N,-73.988746640000000,40.725811000000000,1,52.00,0.00,0.50,10.56,0.00,0.30,63.36
14356,2,2016-01-03 00:04:00,2016-01-03 00:36:00,2,20.88,-73.781929020000000,40.644756320000000,2,N,-74.009735110000000,40.708072660000000,1,52.00,0.00,0.50,13.20,0.00,0.30,66.00
14357,2,2016-01-03 00:04:00,2016-01-03 00:24:00,1,10.61,-73.781883240000000,40.644699100000000,1,N,-73.748298650000000,40.734729770000000,1,30.50,0.50,0.50,6.36,0.00,0.30,38.16
14358,1,2016-01-03 00:04:00,2016-01-03 00:39:00,1,20.10,-73.781806950000000,40.644664760000000,1,N,-73.987007140000000,40.673206330000000,1,56.50,0.50,0.50,10.00,0.00,0.30,67.80
14359,2,2016-01-03 00:04:00,2016-01-03 00:30:00,2,19.66,-73.776786800000000,40.645774840000000,2,N,-73.939842220000000,40.824420930000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
14360,2,2016-01-03 00:04:00,2016-01-03 00:15:00,1,6.77,-73.776687620000000,40.645179750000000,1,N,-73.713111880000000,40.657611850000000,2,20.00,0.50,0.50,0.00,0.00,0.30,21.30
14361,1,2016-01-03 00:04:00,2016-01-03 00:39:00,2,18.80,-73.783309940000000,40.643997190000000,2,N,-74.004035950000000,40.732975010000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
14362,2,2016-01-03 00:04:00,2016-01-03 00:31:00,1,20.31,-73.776748660000000,40.645069120000000,1,N,-73.997207640000000,40.690948490000000,1,53.50,0.50,0.50,10.96,0.00,0.30,65.76
14363,1,2016-01-03 00:04:00,2016-01-03 00:40:00,1,23.80,-73.776771550000000,40.645252230000000,2,N,-74.011192320000000,40.721553800000000,1,52.00,0.00,0.50,15.80,0.00,0.30,68.60
14364,1,2016-01-03 00:05:00,2016-01-03 00:29:00,1,17.30,-73.776924130000000,40.645004270000000,2,N,-73.960380550000000,40.762027740000000,1,52.00,0.00,0.50,8.00,0.00,0.30,60.80
14365,1,2016-01-03 00:05:00,2016-01-03 00:35:00,1,19.20,-73.783226010000000,40.644104000000000,2,N,-73.954475400000000,40.804912570000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
14366,1,2016-01-03 00:05:00,2016-01-03 00:34:00,2,17.60,-73.789833070000000,40.646400450000000,2,N,-73.979469300000000,40.771415710000000,1,52.00,0.00,0.50,8.00,0.00,0.30,60.80
14367,1,2016-01-03 00:05:00,2016-01-03 00:32:00,2,18.80,-73.776840210000000,40.645572660000000,2,Y,-73.986885070000000,40.725883480000000,1,52.00,0.00,0.50,10.55,0.00,0.30,63.35
14368,2,2016-01-03 00:05:00,2016-01-03 00:33:00,1,18.44,-73.787948610000000,40.641471860000000,2,N,-73.976425170000000,40.764793400000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
14369,1,2016-01-03 00:05:00,2016-01-03 00:42:00,4,20.30,-73.790199280000000,40.643596650000000,2,N,-73.967285160000000,40.801979060000000,1,52.00,0.00,0.50,11.66,5.54,0.30,70.00
14370,1,2016-01-03 00:06:00,2016-01-03 00:25:00,2,10.70,-73.790252690000000,40.646732330000000,1,N,-73.874809270000000,40.754207610000000,1,30.00,0.50,0.50,0.00,0.00,0.30,31.30
14371,2,2016-01-03 00:06:00,2016-01-03 00:23:00,1,8.18,-73.789970400000000,40.643901820000000,1,N,-73.849433900000000,40.724441530000000,1,24.50,0.50,0.50,0.00,0.00,0.30,25.80
14372,2,2016-01-03 00:06:00,2016-01-03 00:32:00,2,18.34,-73.781929020000000,40.644741060000000,1,N,-73.965431210000000,40.695831300000000,1,49.50,0.50,0.50,12.70,0.00,0.30,63.50
14373,1,2016-01-03 00:06:00,2016-01-03 00:38:00,1,19.40,-73.788223270000000,40.641559600000000,2,N,-73.967498780000000,40.805313110000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
14374,2,2016-01-03 00:06:00,2016-01-03 00:30:00,1,14.10,-73.790290830000000,40.646949770000000,1,N,-73.919639590000000,40.766120910000000,2,39.50,0.50,0.50,0.00,0.00,0.30,40.80
14375,1,2016-01-03 00:06:00,2016-01-03 00:24:00,1,8.60,-73.776634220000000,40.645275120000000,1,N,-73.806640630000000,40.734466550000000,1,25.50,0.50,0.50,5.35,0.00,0.30,32.15
