id,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,ratecodeid,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
4750,2,2016-01-01 16:05:00,2016-01-01 16:38:00,1,17.46,-73.781776430000000,40.644691470000000,2,N,-73.983612060000000,40.743770600000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4751,2,2016-01-01 16:05:00,2016-01-01 16:41:00,1,13.15,-73.776603700000000,40.645359040000000,1,N,-73.955169680000000,40.659099580000000,1,41.00,0.00,0.50,2.00,0.00,0.30,43.80
4752,2,2016-01-01 16:05:00,2016-01-01 16:41:00,1,17.60,-73.788017270000000,40.641681670000000,2,N,-73.958358760000000,40.772781370000000,1,52.00,0.00,0.50,5.60,0.00,0.30,58.40
4753,1,2016-01-01 16:06:00,2016-01-01 16:34:00,1,15.50,-73.789611820000000,40.646797180000000,1,N,-73.924674990000000,40.646133420000000,1,44.00,0.00,0.50,8.95,0.00,0.30,53.75
4754,1,2016-01-01 16:06:00,2016-01-01 16:39:00,2,18.20,-73.776817320000000,40.645263670000000,2,N,-73.997062680000000,40.721340180000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
4755,1,2016-01-01 16:06:00,2016-01-01 16:32:00,2,11.70,-73.789337160000000,40.647022250000000,1,N,-73.841651920000000,40.580467220000000,2,34.00,0.00,0.50,0.00,2.08,0.30,36.88
4756,2,2016-01-01 16:06:00,2016-01-01 16:43:00,1,17.82,-73.776748660000000,40.645709990000000,2,N,-73.983917240000000,40.753791810000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4757,1,2016-01-01 16:06:00,2016-01-01 16:47:00,4,19.20,-73.788124080000000,40.641391750000000,2,N,-74.008979800000000,40.738803860000000,1,52.00,0.00,0.50,10.00,5.54,0.30,68.34
4758,2,2016-01-01 16:07:00,2016-01-01 16:48:00,1,22.05,-73.789466860000000,40.647003170000000,2,N,-73.915863040000000,40.870983120000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4759,2,2016-01-03 23:24:00,2016-01-03 23:55:00,1,20.23,-73.777740480000000,40.646736150000000,2,N,-73.970466610000000,40.796417240000000,1,52.00,0.00,0.50,5.00,5.54,0.30,63.34
4760,1,2016-01-01 16:07:00,2016-01-01 16:47:00,4,18.80,-73.789520260000000,40.639888760000000,2,N,-73.954452510000000,40.809059140000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
4761,1,2016-01-01 16:07:00,2016-01-01 16:26:00,1,13.60,-73.782478330000000,40.644531250000000,1,N,-73.730445860000000,40.769519810000000,2,37.00,1.00,0.50,0.00,0.00,0.30,38.80
4762,2,2016-01-01 16:07:00,2016-01-02 00:00:00,1,6.66,-73.776840210000000,40.645256040000000,1,N,-73.842536930000000,40.650421140000000,2,21.00,0.00,0.50,0.00,0.00,0.30,21.80
4763,2,2016-01-01 16:08:00,2016-01-01 16:38:00,1,17.18,-73.791549680000000,40.645278930000000,2,N,-73.988708500000000,40.738109590000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
4764,2,2016-01-01 16:08:00,2016-01-01 16:50:00,1,12.19,-73.790550230000000,40.644020080000000,1,N,-73.960350040000000,40.660991670000000,2,39.50,0.00,0.50,0.00,0.00,0.30,40.30
4765,1,2016-01-01 16:08:00,2016-01-01 16:46:00,1,19.30,-73.793289180000000,40.644924160000000,2,N,-73.969520570000000,40.790153500000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
4766,1,2016-01-01 16:08:00,2016-01-01 16:53:00,2,20.30,-73.790206910000000,40.643413540000000,2,N,-73.990524290000000,40.772037510000000,1,52.00,0.00,0.50,10.00,5.54,0.30,68.34
4767,2,2016-01-01 16:08:00,2016-01-01 16:38:00,1,18.94,-73.782005310000000,40.644741060000000,1,N,-73.992515560000000,40.703250890000000,1,51.00,0.00,0.50,9.00,0.00,0.30,60.80
4768,2,2016-01-01 16:08:00,2016-01-01 16:34:00,1,10.42,-73.790542600000000,40.643901820000000,1,N,-73.922096250000000,40.691841130000000,1,31.50,0.00,0.50,6.46,0.00,0.30,38.76
4769,1,2016-01-01 16:08:00,2016-01-01 16:53:00,3,18.80,-73.781578060000000,40.644878390000000,2,N,-73.995376590000000,40.764759060000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4770,2,2016-01-01 16:09:00,2016-01-01 16:36:00,1,12.64,-73.788322450000000,40.641864780000000,1,N,-73.865119930000000,40.770622250000000,2,36.50,0.00,0.50,0.00,0.00,0.30,37.30
4771,2,2016-01-01 16:09:00,2016-01-01 16:53:00,1,18.91,-73.781288150000000,40.644916530000000,2,N,-73.981018070000000,40.769031520000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
4772,1,2016-01-01 16:09:00,2016-01-01 16:28:00,1,11.30,-73.776763920000000,40.645408630000000,1,N,-73.733978270000000,40.747669220000000,1,31.50,0.00,0.50,8.05,0.00,0.30,40.35
4773,2,2016-01-01 16:09:00,2016-01-01 16:35:00,1,10.55,-73.781700130000000,40.644760130000000,1,N,-73.923957820000000,40.692871090000000,2,32.00,0.00,0.50,0.00,0.00,0.30,32.80
4774,1,2016-01-01 16:09:00,2016-01-01 16:32:00,1,8.00,-73.789482120000000,40.647483830000000,1,N,-73.850189210000000,40.723621370000000,1,24.00,1.00,0.50,5.15,0.00,0.30,30.95
4775,2,2016-01-01 16:09:00,2016-01-01 16:41:00,1,17.62,-73.781997680000000,40.644710540000000,2,N,-73.975631710000000,40.752189640000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
4776,2,2016-01-01 16:09:00,2016-01-01 16:47:00,1,17.98,-73.790130620000000,40.643886570000000,2,N,-73.972290040000000,40.756603240000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4777,2,2016-01-01 16:09:00,2016-01-01 16:54:00,1,18.46,-73.783653260000000,40.646369930000000,2,N,-73.996002200000000,40.764228820000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4778,1,2016-01-01 16:09:00,2016-01-01 16:52:00,2,17.70,-73.782012940000000,40.644657140000000,2,N,-73.986518860000000,40.758407590000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4779,2,2016-01-01 16:09:00,2016-01-01 16:46:00,1,12.76,-73.776618960000000,40.645374300000000,1,N,-73.979705810000000,40.682605740000000,1,39.00,0.00,0.50,9.95,0.00,0.30,49.75
4780,1,2016-01-01 16:09:00,2016-01-01 16:52:00,1,18.50,-73.781776430000000,40.644763950000000,2,N,-73.989585880000000,40.771423340000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
4781,2,2016-01-01 16:10:00,2016-01-01 16:31:00,1,13.83,-73.789627080000000,40.646858220000000,1,N,-73.938537600000000,40.584026340000000,1,38.50,0.00,0.50,7.86,0.00,0.30,47.16
4782,2,2016-01-01 16:10:00,2016-01-01 16:36:00,1,13.66,-73.789382930000000,40.646915440000000,1,N,-73.905670170000000,40.776035310000000,1,38.00,0.00,0.50,7.76,0.00,0.30,46.56
4783,1,2016-01-01 16:10:00,2016-01-01 16:39:00,2,16.80,-73.789451600000000,40.646659850000000,2,N,-73.982345580000000,40.742725370000000,1,52.00,0.00,0.50,4.00,5.54,0.30,62.34
4784,2,2016-01-01 16:10:00,2016-01-01 16:48:00,1,18.23,-73.781227110000000,40.644645690000000,2,N,-73.993537900000000,40.745952610000000,1,52.00,0.00,0.50,14.58,5.54,0.30,72.92
4785,1,2016-01-01 16:10:00,2016-01-01 16:59:00,4,17.30,-73.783905030000000,40.646255490000000,2,N,-73.982322690000000,40.762481690000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4786,1,2016-01-01 16:11:00,2016-01-01 16:20:00,1,4.50,-73.781967160000000,40.644657140000000,1,N,-73.745010380000000,40.666816710000000,2,14.00,0.00,0.50,0.00,0.00,0.30,14.80
4787,1,2016-01-01 16:11:00,2016-01-01 16:48:00,1,18.80,-73.776771550000000,40.645267490000000,1,N,-73.948623660000000,40.708251950000000,1,52.00,0.00,0.50,5.00,0.00,0.30,57.80
4788,2,2016-01-01 16:11:00,2016-01-01 16:50:00,1,22.02,-73.782135010000000,40.644615170000000,1,N,-73.986648560000000,40.665966030000000,2,60.00,0.00,0.50,0.00,0.00,0.30,60.80
4789,1,2016-01-01 16:11:00,2016-01-01 16:48:00,2,18.30,-73.781463620000000,40.644840240000000,2,N,-73.982482910000000,40.739326480000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4790,2,2016-01-01 16:11:00,2016-01-01 16:46:00,1,17.80,-73.781837460000000,40.644969940000000,2,N,-73.984359740000000,40.756271360000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4791,2,2016-01-01 16:11:00,2016-01-01 16:47:00,1,19.59,-73.782508850000000,40.644470210000000,1,N,-73.973167420000000,40.677890780000000,1,54.00,0.00,0.50,10.96,0.00,0.30,65.76
4792,1,2016-01-01 16:11:00,2016-01-01 16:38:00,2,10.30,-73.776794430000000,40.645301820000000,1,N,-73.930145260000000,40.659191130000000,2,32.50,1.00,0.50,0.00,0.00,0.30,34.30
4793,2,2016-01-01 16:11:00,2016-01-01 16:56:00,2,17.43,-73.789314270000000,40.646648410000000,2,N,-73.985145570000000,40.761058810000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4794,2,2016-01-01 16:12:00,2016-01-01 16:50:00,3,18.15,-73.789649960000000,40.643287660000000,2,N,-73.991523740000000,40.747226720000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4795,2,2016-01-01 16:12:00,2016-01-01 16:51:00,1,18.47,-73.781822200000000,40.644687650000000,2,N,-73.986915590000000,40.760730740000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4796,2,2016-01-01 16:12:00,2016-01-01 16:55:00,1,21.08,-73.787323000000000,40.641880040000000,2,N,-73.976371770000000,40.786178590000000,1,52.00,0.00,0.50,5.00,5.54,0.30,63.34
4797,1,2016-01-01 16:12:00,2016-01-01 16:47:00,2,17.70,-73.789886470000000,40.646698000000000,2,N,-73.992752080000000,40.733879090000000,1,52.00,0.00,0.50,10.00,5.54,0.30,68.34
4798,1,2016-01-01 16:12:00,2016-01-01 17:24:00,1,21.00,-73.781188960000000,40.645050050000000,2,N,-73.980964660000000,40.764827730000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4799,1,2016-01-01 16:13:00,2016-01-01 16:46:00,1,17.20,-73.782554630000000,40.644561770000000,2,N,-73.967185970000000,40.760837550000000,1,52.00,0.00,0.50,5.50,0.00,0.30,58.30
4800,1,2016-01-01 16:13:00,2016-01-01 17:00:00,1,18.40,-73.781890870000000,40.644729610000000,2,N,-73.983222960000000,40.764297490000000,1,52.00,0.00,0.50,5.00,5.54,0.30,63.34
4801,2,2016-01-01 16:13:00,2016-01-01 16:47:00,1,19.83,-73.776718140000000,40.645309450000000,2,N,-73.953193660000000,40.771568300000000,1,52.00,0.00,0.50,10.00,5.54,0.30,68.34
4802,2,2016-01-01 16:13:00,2016-01-01 16:38:00,3,11.08,-73.789474490000000,40.646900180000000,1,N,-73.883003230000000,40.758121490000000,1,32.50,1.00,0.50,3.00,0.00,0.30,37.30
4803,1,2016-01-01 16:13:00,2016-01-01 17:04:00,4,18.50,-73.781959530000000,40.644672390000000,2,N,-73.983726500000000,40.760856630000000,1,52.00,0.00,0.50,6.00,5.54,0.30,64.34
4804,1,2016-01-01 16:13:00,2016-01-01 17:00:00,1,21.00,-73.782104490000000,40.644634250000000,2,N,-73.978630070000000,40.790996550000000,1,52.00,0.00,0.50,1.00,5.54,0.30,59.34
4805,1,2016-01-01 16:13:00,2016-01-01 16:47:00,1,22.10,-73.788230900000000,40.642169950000000,1,N,-74.000991820000000,40.676532750000000,1,60.50,1.00,0.50,2.00,0.00,0.30,64.30
4806,2,2016-01-01 16:13:00,2016-01-01 16:41:00,1,17.23,-73.786582950000000,40.647029880000000,2,N,-73.935562130000000,40.812011720000000,1,52.00,0.00,0.50,4.66,5.54,0.30,63.00
4807,2,2016-01-01 16:13:00,2016-01-01 16:42:00,1,20.51,-73.788742070000000,40.647380830000000,1,N,-74.025993350000000,40.628528590000000,2,55.00,0.00,0.50,0.00,0.00,0.30,55.80
4808,1,2016-01-01 16:13:00,2016-01-01 16:41:00,2,17.00,-73.776748660000000,40.645320890000000,2,N,-73.978698730000000,40.746845250000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
4809,2,2016-01-01 16:13:00,2016-01-01 16:49:00,1,18.12,-73.776702880000000,40.645259860000000,2,N,-73.990058900000000,40.735351560000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4810,1,2016-01-01 16:14:00,2016-01-01 16:45:00,1,16.00,-73.782272340000000,40.644569400000000,1,N,-73.957916260000000,40.742668150000000,1,44.50,0.00,0.50,6.00,0.00,0.30,51.30
4811,1,2016-01-01 16:14:00,2016-01-01 17:09:00,1,19.00,-73.776733400000000,40.645179750000000,2,N,-73.984580990000000,40.759956360000000,1,52.00,0.00,0.50,10.00,5.54,0.30,68.34
4812,2,2016-01-01 16:14:00,2016-01-01 16:47:00,1,17.33,-73.781723020000000,40.644771580000000,2,N,-73.986190800000000,40.751518250000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4813,1,2016-01-01 16:14:00,2016-01-01 16:19:00,1,1.10,-73.794029240000000,40.656707760000000,1,Y,-73.794029240000000,40.656707760000000,2,6.00,1.00,0.50,0.00,0.00,0.30,7.80
4814,2,2016-01-01 16:14:00,2016-01-01 17:01:00,3,19.29,-73.776702880000000,40.645404820000000,2,N,-73.982101440000000,40.761791230000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
4815,1,2016-01-01 16:14:00,2016-01-01 16:43:00,1,14.90,-73.788337710000000,40.641681670000000,1,N,-73.921470640000000,40.761371610000000,2,42.50,0.00,0.50,0.00,0.00,0.30,43.30
4816,2,2016-01-01 16:14:00,2016-01-01 16:48:00,2,20.05,-73.789314270000000,40.646900180000000,1,N,-73.995040890000000,40.684131620000000,1,54.00,0.00,0.50,16.44,0.00,0.30,71.24
4817,1,2016-01-01 16:14:00,2016-01-01 16:49:00,2,17.50,-73.782531740000000,40.644554140000000,2,N,-73.992095950000000,40.748924260000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4818,2,2016-01-01 16:14:00,2016-01-01 16:46:00,1,16.53,-73.789337160000000,40.647190090000000,2,N,-73.985122680000000,40.751148220000000,1,52.00,0.00,0.50,13.20,0.00,0.30,66.00
4819,2,2016-01-01 16:14:00,2016-01-01 16:51:00,1,17.47,-73.789062500000000,40.646968840000000,2,N,-73.993339540000000,40.756378170000000,1,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4820,1,2016-01-01 16:15:00,2016-01-01 16:47:00,1,14.50,-73.781814580000000,40.644718170000000,1,N,-73.923851010000000,40.740909580000000,1,41.50,1.00,0.50,12.95,0.00,0.30,56.25
4821,2,2016-01-01 16:15:00,2016-01-01 17:00:00,1,19.08,-73.778869630000000,40.646640780000000,2,N,-73.958183290000000,40.805828090000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4822,1,2016-01-01 16:15:00,2016-01-01 16:41:00,2,15.40,-73.782791140000000,40.644382480000000,1,N,-73.945343020000000,40.721519470000000,1,41.50,0.00,0.50,8.46,0.00,0.30,50.76
4823,2,2016-01-01 16:15:00,2016-01-01 16:44:00,1,11.67,-73.788101200000000,40.641708370000000,1,N,-73.883392330000000,40.755210880000000,1,34.50,0.00,0.50,8.82,0.00,0.30,44.12
4824,2,2016-01-01 16:15:00,2016-01-01 16:45:00,2,14.37,-73.782020570000000,40.644599910000000,1,N,-73.915916440000000,40.766506200000000,1,40.50,0.00,0.50,8.26,0.00,0.30,49.56
4825,1,2016-01-01 16:15:00,2016-01-01 16:45:00,1,14.90,-73.782173160000000,40.644515990000000,1,N,-73.925102230000000,40.758686070000000,1,42.50,0.00,0.50,8.65,0.00,0.30,51.95
4826,1,2016-01-01 16:15:00,2016-01-01 16:17:00,1,1.00,-73.806831360000000,40.653064730000000,2,N,-73.792419430000000,40.644790650000000,1,52.00,0.00,0.50,10.00,0.00,0.30,62.80
4827,1,2016-01-01 16:15:00,2016-01-01 16:52:00,2,17.90,-73.782203670000000,40.644760130000000,2,N,-73.988868710000000,40.744323730000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4828,2,2016-01-01 16:16:00,2016-01-01 16:48:00,1,17.36,-73.789382930000000,40.647052760000000,2,N,-73.984535220000000,40.732833860000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4829,2,2016-01-01 16:16:00,2016-01-01 16:47:00,1,17.70,-73.791496280000000,40.645355220000000,1,N,-73.953193660000000,40.684406280000000,1,48.00,0.00,0.50,9.76,0.00,0.30,58.56
4830,2,2016-01-01 16:16:00,2016-01-01 16:55:00,1,22.40,-73.789665220000000,40.643440250000000,2,N,-73.942848210000000,40.842430110000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4831,2,2016-01-01 16:16:00,2016-01-01 16:54:00,1,18.02,-73.781768800000000,40.644779210000000,2,N,-73.993698120000000,40.745838170000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4832,2,2016-01-01 16:16:00,2016-01-01 16:56:00,1,19.38,-73.789184570000000,40.646636960000000,2,N,-73.958480830000000,40.777347560000000,1,52.00,0.00,0.50,5.00,5.54,0.30,63.34
4833,2,2016-01-01 16:16:00,2016-01-01 16:47:00,1,18.06,-73.788787840000000,40.642646790000000,2,N,-73.984107970000000,40.740413670000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
4834,1,2016-01-01 16:16:00,2016-01-01 17:03:00,1,22.00,-73.776741030000000,40.645347600000000,2,N,-73.980873110000000,40.764606480000000,1,52.00,0.00,0.50,5.00,5.54,0.30,63.34
4835,1,2016-01-01 16:17:00,2016-01-01 16:36:00,1,12.60,-73.781883240000000,40.644664760000000,1,N,-73.734069820000000,40.764526370000000,1,35.00,0.00,0.50,4.00,0.00,0.30,39.80
4836,2,2016-01-01 16:17:00,2016-01-01 16:49:00,1,18.22,-73.776657100000000,40.645290370000000,2,N,-73.983291630000000,40.738960270000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
4837,1,2016-01-01 16:17:00,2016-01-01 16:48:00,1,11.80,-73.782073970000000,40.644458770000000,1,N,-73.951194760000000,40.666297910000000,1,36.00,1.00,0.50,7.55,0.00,0.30,45.35
4838,1,2016-01-01 16:17:00,2016-01-01 16:49:00,1,11.90,-73.782012940000000,40.644592290000000,1,N,-73.959472660000000,40.686126710000000,1,36.50,0.00,0.50,7.45,0.00,0.30,44.75
4839,1,2016-01-01 16:17:00,2016-01-01 16:51:00,1,17.50,-73.782028200000000,40.644546510000000,2,N,-73.972267150000000,40.756172180000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
4840,2,2016-01-01 16:17:00,2016-01-01 16:54:00,3,17.87,-73.781898500000000,40.644695280000000,2,N,-73.985244750000000,40.754516600000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
4841,2,2016-01-01 16:17:00,2016-01-01 16:56:00,1,18.91,-73.789093020000000,40.647251130000000,2,N,-73.956916810000000,40.780731200000000,1,52.00,0.00,0.50,8.00,5.54,0.30,66.34
4842,2,2016-01-01 16:18:00,2016-01-01 16:54:00,1,19.50,-73.782417300000000,40.644416810000000,1,N,-73.995269780000000,40.698406220000000,1,53.50,1.00,0.50,11.06,0.00,0.30,66.36
4843,1,2016-01-01 16:18:00,2016-01-01 16:54:00,2,17.40,-73.776832580000000,40.645347600000000,2,N,-73.985496520000000,40.753128050000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
4844,1,2016-01-01 16:18:00,2016-01-01 17:12:00,2,20.00,-73.781944270000000,40.644645690000000,2,N,-73.964057920000000,40.759719850000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4845,2,2016-01-01 16:18:00,2016-01-01 16:52:00,2,12.59,-73.776679990000000,40.645301820000000,1,N,-73.966781620000000,40.692989350000000,2,37.50,0.00,0.50,0.00,0.00,0.30,38.30
4846,1,2016-01-01 16:18:00,2016-01-01 17:00:00,3,18.90,-73.781822200000000,40.644702910000000,2,N,-73.977645870000000,40.779357910000000,1,52.00,0.00,0.50,13.20,0.00,0.30,66.00
4847,2,2016-01-01 16:19:00,2016-01-01 16:49:00,1,17.13,-73.777091980000000,40.646389010000000,2,N,-73.975593570000000,40.744449620000000,1,52.00,0.00,0.50,8.00,5.54,0.30,66.34
4848,2,2016-01-01 16:19:00,2016-01-01 16:50:00,3,14.35,-73.776756290000000,40.645511630000000,1,N,-73.893623350000000,40.748966220000000,1,41.50,0.00,0.50,8.46,0.00,0.30,50.76
4849,2,2016-01-01 16:19:00,2016-01-01 16:56:00,2,18.85,-73.786437990000000,40.652366640000000,2,N,-73.975204470000000,40.746726990000000,1,52.00,0.00,0.50,8.00,5.54,0.30,66.34
4850,1,2016-01-01 16:19:00,2016-01-01 16:56:00,2,19.90,-73.788925170000000,40.641380310000000,2,N,-73.961441040000000,40.798606870000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4851,1,2016-01-01 16:19:00,2016-01-01 16:42:00,3,16.00,-73.789054870000000,40.642478940000000,1,N,-73.798973080000000,40.794620510000000,2,43.50,0.00,0.50,0.00,0.00,0.30,44.30
4852,1,2016-01-01 16:19:00,2016-01-01 16:46:00,1,9.60,-73.782691960000000,40.644470210000000,1,N,-73.918670650000000,40.652854920000000,2,31.00,0.00,0.50,0.00,0.00,0.30,31.80
4853,2,2016-01-01 16:19:00,2016-01-01 16:43:00,1,11.79,-73.788177490000000,40.641670230000000,1,N,-73.780380250000000,40.742290500000000,2,33.50,0.00,0.50,0.00,0.00,0.30,34.30
4854,2,2016-01-01 16:19:00,2016-01-01 16:55:00,3,21.61,-73.781745910000000,40.644870760000000,2,N,-74.009841920000000,40.705078130000000,1,52.00,0.00,0.50,10.56,0.00,0.30,63.36
4855,1,2016-01-01 16:19:00,2016-01-01 16:56:00,2,17.20,-73.781753540000000,40.644828800000000,2,N,-73.986305240000000,40.750083920000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4856,1,2016-01-01 16:19:00,2016-01-01 16:51:00,1,17.80,-73.792800900000000,40.644981380000000,2,N,-73.992301940000000,40.724948880000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
4857,2,2016-01-01 16:20:00,2016-01-01 16:52:00,1,18.09,-73.782279970000000,40.644554140000000,2,N,-73.988952640000000,40.720630650000000,1,52.00,0.00,0.50,10.56,0.00,0.30,63.36
4858,2,2016-01-01 16:20:00,2016-01-01 16:56:00,3,12.60,-73.776832580000000,40.645442960000000,1,N,-73.968254090000000,40.674045560000000,2,39.00,0.00,0.50,0.00,0.00,0.30,39.80
4859,1,2016-01-01 16:20:00,2016-01-01 16:27:00,1,3.00,-73.789688110000000,40.646900180000000,1,N,-73.776382450000000,40.645339970000000,1,10.00,1.00,0.50,1.00,0.00,0.30,12.80
4860,1,2016-01-01 16:20:00,2016-01-01 16:55:00,1,18.70,-73.781974790000000,40.644721980000000,1,N,-73.974868770000000,40.640804290000000,1,52.50,0.00,0.50,10.65,0.00,0.30,63.95
4861,2,2016-01-01 16:20:00,2016-01-01 16:45:00,2,9.90,-73.789825440000000,40.646976470000000,1,N,-73.925514220000000,40.683086400000000,1,30.00,0.00,0.50,6.16,0.00,0.30,36.96
4862,1,2016-01-01 16:20:00,2016-01-01 16:45:00,1,11.30,-73.788665770000000,40.641391750000000,1,N,-73.870773320000000,40.729900360000000,1,33.00,0.00,0.50,5.00,0.00,0.30,38.80
4863,2,2016-01-01 16:20:00,2016-01-01 16:54:00,1,18.48,-73.778556820000000,40.646720890000000,2,N,-73.955352780000000,40.807178500000000,1,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4864,1,2016-01-01 16:20:00,2016-01-01 16:44:00,2,9.00,-73.776672360000000,40.645374300000000,1,N,-73.911041260000000,40.675788880000000,2,28.00,0.00,0.50,0.00,0.00,0.30,28.80
4865,1,2016-01-01 16:21:00,2016-01-01 17:06:00,4,22.40,-73.788566590000000,40.641609190000000,2,N,-73.961395260000000,40.798660280000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4866,1,2016-01-01 16:21:00,2016-01-01 16:57:00,3,19.10,-73.781898500000000,40.644710540000000,2,N,-73.954048160000000,40.787113190000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4867,2,2016-01-01 16:21:00,2016-01-01 17:02:00,1,20.80,-73.776741030000000,40.645389560000000,1,N,-73.965957640000000,40.677299500000000,1,57.50,0.00,0.50,11.66,0.00,0.30,69.96
4868,2,2016-01-01 16:21:00,2016-01-01 16:52:00,1,17.24,-73.782035830000000,40.644718170000000,2,N,-73.972435000000000,40.755771640000000,1,52.00,0.00,0.50,4.00,5.54,0.30,62.34
4869,2,2016-01-01 16:21:00,2016-01-01 17:02:00,1,18.51,-73.789840700000000,40.643447880000000,2,N,-73.997673030000000,40.755634310000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
4870,1,2016-01-01 16:21:00,2016-01-01 16:59:00,1,13.50,-73.782325740000000,40.644626620000000,1,N,-73.977096560000000,40.664306640000000,1,42.00,0.00,0.50,8.55,0.00,0.30,51.35
4871,1,2016-01-01 16:21:00,2016-01-01 17:07:00,3,18.80,-73.782226560000000,40.644630430000000,2,N,-73.984886170000000,40.768154140000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
4872,2,2016-01-01 16:21:00,2016-01-01 16:57:00,1,17.66,-73.787910460000000,40.641529080000000,2,N,-73.981597900000000,40.759071350000000,1,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4873,1,2016-01-01 16:21:00,2016-01-01 16:25:00,1,0.90,-73.794029240000000,40.656707760000000,1,Y,-73.794029240000000,40.656707760000000,1,5.50,1.00,0.50,1.82,0.00,0.30,9.12
4874,2,2016-01-01 16:21:00,2016-01-01 17:01:00,3,19.63,-73.789199830000000,40.641811370000000,2,N,-73.958213810000000,40.781471250000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
4875,2,2016-01-01 16:21:00,2016-01-01 16:53:00,1,17.98,-73.782028200000000,40.644668580000000,2,N,-73.985328670000000,40.719211580000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
4876,2,2016-01-01 16:21:00,2016-01-01 17:03:00,2,19.53,-73.790061950000000,40.646789550000000,2,N,-73.996490480000000,40.719131470000000,1,52.00,0.00,0.50,6.00,5.54,0.30,64.34
4877,2,2016-01-01 16:22:00,2016-01-01 17:01:00,1,18.03,-73.789421080000000,40.646827700000000,2,N,-73.984062190000000,40.771419530000000,1,52.00,0.00,0.50,5.00,0.00,0.30,57.80
4878,2,2016-01-01 16:22:00,2016-01-01 16:57:00,1,18.00,-73.791755680000000,40.645179750000000,2,N,-74.001495360000000,40.736015320000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
4879,1,2016-01-01 16:22:00,2016-01-01 16:53:00,3,13.10,-73.776710510000000,40.645187380000000,1,N,-73.966583250000000,40.676311490000000,1,38.50,1.00,0.50,6.00,0.00,0.30,46.30
4880,2,2016-01-01 16:22:00,2016-01-01 16:55:00,1,16.61,-73.789459230000000,40.646915440000000,2,N,-73.986984250000000,40.751350400000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
