id,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_latitude,pickup_longitude,ratecodeid,store_and_fwd_flag,dropoff_latitude,dropoff_longitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
10464,1,1/2/2016 14:22,1/2/2016 14:39,1,9.4,-73.78865814,40.64745331,4,N,-73.69634247,40.6705246,2,33,0,0.5,0,0,0.3,33.8
10465,2,1/2/2016 14:22,1/2/2016 15:10,1,20.58,-73.789505,40.64697647,2,N,-74.00914001,40.71414948,1,52,0,0.5,10.56,0,0.3,63.36
10466,2,1/2/2016 14:22,1/2/2016 15:07,2,18.27,-73.77675629,40.64556122,2,N,-73.9763031,40.76501083,1,52,0,0.5,11.67,5.54,0.3,70.01
10467,2,1/2/2016 14:22,1/2/2016 14:55,1,16.33,-73.78917694,40.64188004,1,N,-73.95855713,40.74357986,2,46,0,0.5,0,0,0.3,46.8
10468,2,1/2/2016 14:22,1/2/2016 14:53,1,11.1,-73.78999329,40.64686584,1,N,-73.86561584,40.77086639,1,33.5,0,0.5,6.86,0,0.3,41.16
10469,2,1/2/2016 14:22,1/2/2016 14:58,1,12.93,-73.78984833,40.64365005,1,N,-73.95726013,40.6629982,1,39.5,0,0.5,0,0,0.3,40.3
10470,2,1/2/2016 14:22,1/2/2016 14:59,1,11.92,-73.78223419,40.64463425,1,N,-73.95684814,40.67513275,1,38,0,0.5,7.76,0,0.3,46.56
10471,1,1/2/2016 14:22,1/2/2016 15:10,3,19.8,-73.78806305,40.64165878,2,N,-73.98438263,40.71510696,1,52,0,0.5,11.67,5.54,0.3,70.01
10472,2,1/2/2016 14:22,1/2/2016 15:03,3,25.48,-73.79030609,40.64654922,1,N,-73.98297882,40.67436981,1,69,0,0.5,14,0,0.3,83.8
10473,1,1/2/2016 14:22,1/2/2016 14:23,1,3.6,-73.79042816,40.64386749,2,N,-73.79042816,40.64386749,1,52,0,0.5,0,5.54,0.3,58.34
10474,1,1/2/2016 14:22,1/2/2016 15:10,1,41.1,-73.783638,40.64860916,3,N,-74.17714691,40.6950531,2,123,0,0,0,34.5,0.3,157.8
10475,1,1/2/2016 14:23,1/2/2016 15:10,2,18.3,-73.78258514,40.64411545,2,N,-73.97834015,40.72972107,1,52,0,0.5,8,5.54,0.3,66.34
10476,2,1/2/2016 14:23,1/2/2016 15:11,1,18.27,-73.77684784,40.6450882,2,N,-73.98586273,40.73185349,1,52,0,0.5,6,5.54,0.3,64.34
10477,2,1/2/2016 14:23,1/2/2016 14:52,2,9.55,-73.78222656,40.64504623,1,N,-73.91859436,40.65494537,2,32,0,0.5,0,0,0.3,32.8
10478,1,1/2/2016 14:23,1/2/2016 15:14,1,18.9,-73.79046631,40.64400864,2,N,-73.95574951,40.78023529,1,52,0,0.5,7,0,0.3,59.8
10479,2,1/2/2016 14:23,1/2/2016 15:06,1,17.62,-73.78999329,40.64390945,2,N,-73.97274017,40.74868774,1,52,0,0.5,0,5.54,0.3,58.34
10480,1,1/2/2016 14:23,1/2/2016 15:03,1,18.1,-73.78987122,40.6469841,2,N,-73.9573822,40.7760582,1,52,0,0.5,11.65,5.54,0.3,69.99
10481,1,1/2/2016 14:23,1/2/2016 15:07,2,17.1,-73.80317688,40.64837265,2,N,-73.99957275,40.74236679,1,52,0,0.5,11.65,5.54,0.3,69.99
10482,2,1/2/2016 14:23,1/2/2016 14:55,1,11.71,-73.78986359,40.64350128,1,N,-73.86200714,40.76858139,1,35.5,0,0.5,7.26,0,0.3,43.56
10483,2,1/2/2016 14:23,1/2/2016 14:57,1,10.62,-73.78163147,40.6450882,1,N,-73.9414978,40.67673874,1,34,0,0.5,10.44,0,0.3,45.24
10484,1,1/2/2016 14:23,1/2/2016 15:05,3,20.3,-73.78326416,40.64422226,1,N,-73.99523163,40.68655396,1,56.5,0,0.5,11.46,0,0.3,68.76
10485,2,1/2/2016 14:24,1/2/2016 15:12,1,18.96,-73.78992462,40.6434288,2,N,-73.97581482,40.76561737,1,52,0,0.5,11.67,5.54,0.3,70.01
10486,2,1/2/2016 14:24,1/3/2016 0:00,1,20.1,-73.79014587,40.64679337,2,N,-73.9710083,40.79826355,1,52,0,0.5,11.67,5.54,0.3,70.01
10487,2,1/2/2016 14:24,1/2/2016 14:57,1,10.04,-73.78166199,40.64453125,1,N,-73.8552475,40.74869919,2,31,0,0.5,0,0,0.3,31.8
10488,1,1/2/2016 14:24,1/2/2016 14:45,1,6.4,-73.78253937,40.6445694,1,N,-73.77135468,40.7020607,2,21,0,0.5,0,0,0.3,21.8
10489,2,1/2/2016 14:24,1/2/2016 15:10,1,17.26,-73.79059601,40.64701462,2,N,-73.99282837,40.75611877,2,52,0,0.5,0,5.54,0.3,58.34
10490,1,1/2/2016 14:24,1/2/2016 15:07,2,17.8,-73.78184509,40.64479828,2,N,-73.97483826,40.75881577,2,52,0,0.5,0,5.54,0.3,58.34
10491,2,1/2/2016 14:24,1/2/2016 15:05,1,11.49,-73.79011536,40.64356613,1,N,-73.90834808,40.69322205,1,38.5,0,0.5,7.86,0,0.3,47.16
10492,1,1/2/2016 14:24,1/2/2016 14:57,4,8.4,-73.78357697,40.64853668,1,N,-73.84532928,40.73139572,2,28,0,0.5,0,0,0.3,28.8
10493,1,1/2/2016 14:25,1/2/2016 15:17,2,17.9,-73.78270721,40.64471436,2,N,-73.98442078,40.76128769,2,52,0,0.5,0,5.54,0.3,58.34
10494,2,1/2/2016 14:25,1/2/2016 14:55,2,17.62,-73.77671051,40.64513779,4,N,-73.64902496,40.76140213,2,60.5,0,0.5,0,0,0.3,61.3
10495,1,1/2/2016 14:25,1/2/2016 15:04,1,15.1,-73.78986359,40.64714813,1,N,-73.95372009,40.74378204,1,44,0,0.5,20,0,0.3,64.8
10496,2,1/2/2016 14:25,1/2/2016 15:19,1,19.33,-73.78488922,40.64857101,2,N,-74.00549316,40.7230835,1,52,0,0.5,10.56,0,0.3,63.36
10497,2,1/2/2016 14:25,1/2/2016 15:15,2,20.26,-73.78191376,40.64477158,2,N,-74.00167084,40.70783997,1,52,0,0.5,13.2,0,0.3,66
10498,1,1/2/2016 14:25,1/2/2016 15:20,1,17.4,-73.78209686,40.64486694,2,N,-73.98752594,40.74890137,2,52,0,0.5,0,5.54,0.3,58.34
10499,2,1/2/2016 14:25,1/2/2016 15:17,1,18.62,-73.78181458,40.64478683,2,N,-74.00229645,40.7471199,2,52,0,0.5,0,5.54,0.3,58.34
10500,1,1/2/2016 14:25,1/2/2016 15:08,1,12.5,-73.77672577,40.645401,1,N,-73.96247101,40.67444611,1,40.5,0,0.5,4,0,0.3,45.3
10501,2,1/2/2016 14:26,1/2/2016 15:10,3,14.53,-73.79000092,40.64687347,1,N,-73.94617462,40.7204628,1,43.5,0,0.5,11.08,0,0.3,55.38
10502,2,1/2/2016 14:26,1/2/2016 15:06,2,17.63,-73.7902298,40.64667511,2,N,-73.98146057,40.7371254,1,52,0,0.5,11.67,5.54,0.3,70.01
10503,1,1/2/2016 14:26,1/2/2016 15:20,1,18.3,-73.78993988,40.64690781,2,N,-74.00456238,40.71711731,1,52,0,0.5,11.65,5.54,0.3,69.99
10504,2,1/2/2016 14:26,1/2/2016 15:07,1,17.59,-73.7818222,40.64481354,2,N,-73.96852112,40.75586319,1,52,0,0.5,14.58,5.54,0.3,72.92
10505,2,1/2/2016 14:26,1/2/2016 15:03,2,13.4,-73.77667236,40.64537048,1,N,-73.90283966,40.76897812,1,40,0,0.5,8.16,0,0.3,48.96
10506,2,1/2/2016 14:26,1/2/2016 15:03,1,16.8,-73.77848816,40.6467514,2,N,-73.98160553,40.74962616,2,52,0,0.5,0,5.54,0.3,58.34
10507,2,1/2/2016 14:27,1/2/2016 15:20,2,20.62,-73.78220367,40.64474869,2,N,-73.98214722,40.75564194,2,52,0,0.5,0,5.54,0.3,58.34
10508,1,1/2/2016 14:27,1/2/2016 15:02,2,14,-73.79007721,40.64364624,1,N,-73.91400146,40.76779938,1,42,0,0.5,3,0,0.3,45.8
10509,1,1/2/2016 14:27,1/2/2016 14:48,1,6,-73.78908539,40.64706421,1,N,-73.82576752,40.71533585,2,19.5,0,0.5,0,0,0.3,20.3
10510,2,1/2/2016 14:27,1/2/2016 15:06,1,19.38,-73.78232574,40.64461899,2,N,-73.95536041,40.78271866,1,52,0,0.5,8.75,5.54,0.3,67.09
10511,2,1/2/2016 14:27,1/2/2016 15:12,1,17.59,-73.78211212,40.64476013,2,N,-73.9852829,40.75162125,2,52,0,0.5,0,5.54,0.3,58.34
10512,2,1/2/2016 14:27,1/2/2016 15:21,1,19.36,-73.79056549,40.64365768,2,N,-73.95545959,40.81988525,1,52,0,0.5,9,5.54,0.3,67.34
10513,2,1/2/2016 14:28,1/2/2016 14:58,1,11.62,-73.78066254,40.64521408,1,N,-73.86186981,40.76854324,2,34.5,0,0.5,0,0,0.3,35.3
10514,1,1/2/2016 14:28,1/2/2016 15:26,2,18.9,-73.78573608,40.64549255,2,N,-74.01074219,40.72024918,2,52,0,0.5,0,0,0.3,52.8
10515,2,1/2/2016 14:28,1/2/2016 15:13,4,18.28,-73.78273773,40.64445496,2,N,-73.97705078,40.72227859,1,52,0,0.5,10.56,0,0.3,63.36
10516,2,1/2/2016 14:28,1/2/2016 15:17,1,18.04,-73.78972626,40.64382172,2,N,-73.95191193,40.80902481,1,52,0,0.5,11.67,5.54,0.3,70.01
10517,1,1/2/2016 14:28,1/2/2016 15:11,2,18.4,-73.78991699,40.64674759,2,N,-73.94654083,40.78028107,2,52,0,0.5,0,5.54,0.3,58.34
10518,2,1/2/2016 14:28,1/2/2016 15:16,1,19.02,-73.77671814,40.64527512,2,N,-73.95262146,40.81676102,1,52,0,0.5,11.67,5.54,0.3,70.01
10519,2,1/2/2016 14:28,1/2/2016 15:09,2,13.61,-73.7827301,40.6444664,1,N,-73.90653992,40.77463913,1,42.5,0,0.5,8.66,0,0.3,51.96
10520,1,1/2/2016 14:28,1/2/2016 14:41,1,5.3,-73.78995514,40.64695358,1,N,-73.72943878,40.66323471,1,17,0,0.5,2,0,0.3,19.8
10521,1,1/2/2016 14:28,1/2/2016 15:24,2,18.8,-73.79004669,40.64674759,2,N,-74.00443268,40.71718216,1,52,0,0.5,11.65,5.54,0.3,69.99
10522,2,1/2/2016 14:28,1/2/2016 15:02,1,20.95,-73.77696991,40.64504623,1,N,-74.00286102,40.6258049,2,57,0,0.5,0,0,0.3,57.8
10523,1,1/2/2016 14:28,1/2/2016 15:16,1,14.9,-73.77675629,40.64524078,1,N,-73.99446106,40.69818878,1,46,0,0.5,8,0,0.3,54.8
10524,1,1/2/2016 14:29,1/2/2016 15:24,1,21.2,-73.78192902,40.64474487,2,N,-74.00947571,40.70627975,1,52,0,0.5,6,0,0.3,58.8
10525,2,1/2/2016 14:29,1/2/2016 15:21,3,18.45,-73.78968811,40.64677048,2,N,-73.98316193,40.76158142,2,52,0,0.5,0,5.54,0.3,58.34
10526,2,1/2/2016 14:29,1/2/2016 15:10,3,14.87,-73.78234863,40.64482117,1,N,-73.88687134,40.74258804,1,45,0,0.5,5,0,0.3,50.8
10527,2,1/2/2016 14:29,1/2/2016 15:18,1,19.6,-73.78209686,40.64477921,1,N,-73.98976898,40.70194244,1,56.5,0,0.5,11.46,0,0.3,68.76
10528,1,1/2/2016 14:29,1/2/2016 15:17,1,18,-73.78281403,40.6444931,2,N,-73.9903183,40.71700668,2,52,0,0.5,0,0,0.3,52.8
10529,1,1/2/2016 14:29,1/2/2016 15:12,2,18.1,-73.78279114,40.64444351,2,N,-73.99628448,40.75839615,2,52,0,0.5,0,5.54,0.3,58.34
10530,2,1/2/2016 14:29,1/2/2016 15:00,4,11.36,-73.79006958,40.64330673,1,N,-73.82665253,40.76958084,2,34,0,0.5,0,0,0.3,34.8
10531,2,1/2/2016 14:29,1/2/2016 15:13,2,21.14,-73.78990936,40.64692688,1,N,-73.99345398,40.69762421,1,58.5,0,0.5,11.86,0,0.3,71.16
10532,1,1/2/2016 14:29,1/2/2016 15:13,2,18.3,-73.77674103,40.64519882,2,N,-73.99258423,40.75452423,1,52,0,0.5,11.65,5.54,0.3,69.99
10533,1,1/2/2016 14:29,1/2/2016 15:12,1,18,-73.77684021,40.64529419,2,N,-73.98844147,40.73965836,1,52,0,0.5,11.65,5.54,0.3,69.99
10534,2,1/2/2016 14:29,1/2/2016 15:13,1,17.01,-73.78201294,40.64455414,2,N,-73.9776001,40.7464447,1,52,0,0.5,8,5.54,0.3,66.34
10535,1,1/2/2016 14:29,1/2/2016 15:19,2,18.8,-73.7904129,40.64400101,1,N,-73.95068359,40.71468735,1,55,0,0.5,4.2,0,0.3,60
10536,2,1/2/2016 14:29,1/2/2016 15:23,1,20.6,-73.78208923,40.64464951,2,N,-73.99076843,40.72362137,1,52,0,0.5,10.56,0,0.3,63.36
10537,2,1/2/2016 14:29,1/2/2016 15:10,1,18.64,-73.78987885,40.6436882,2,N,-73.94275665,40.78731155,1,52,0,0.5,11.67,5.54,0.3,70.01
10538,2,1/2/2016 14:30,1/2/2016 15:32,1,22,-73.78988647,40.64677811,2,N,-73.98277283,40.76245117,2,52,0,0.5,0,5.54,0.3,58.34
10539,2,1/2/2016 14:30,1/2/2016 15:07,1,22.46,-73.78990936,40.64554977,1,N,-74.03936768,40.6278801,1,61,0,0.5,0,0,0.3,61.8
10540,1,1/2/2016 14:30,1/2/2016 15:21,2,19.3,-73.79022217,40.64665222,2,N,-73.98904419,40.73470688,1,52,0,0.5,10.55,0,0.3,63.35
10541,1,1/2/2016 14:30,1/2/2016 15:20,1,19.9,-73.78521729,40.64845657,2,N,-73.97086334,40.78596878,2,52,0,0.5,0,5.54,0.3,58.34
10542,2,1/2/2016 14:30,1/2/2016 15:12,1,17.87,-73.78418732,40.64862061,2,N,-73.97827148,40.76671982,1,52,0,0.5,11.67,5.54,0.3,70.01
10543,1,1/2/2016 14:30,1/2/2016 15:07,3,16.6,-73.78742218,40.64505768,2,N,-73.9859848,40.75001144,2,52,0,0.5,0,8,0.3,60.8
10544,1,1/2/2016 14:30,1/2/2016 15:09,1,17.9,-73.78233337,40.64459991,2,N,-73.98760223,40.72885895,1,52,0,0.5,11.65,5.54,0.3,69.99
10545,2,1/2/2016 14:30,1/2/2016 15:14,1,17.02,-73.78259277,40.64447021,2,N,-73.97891998,40.74765015,1,52,0,0.5,11.67,5.54,0.3,70.01
10546,1,1/2/2016 14:30,1/2/2016 15:12,1,15.5,-73.78171539,40.64476776,1,N,-73.93444061,40.76678467,1,46,0,0.5,9.35,0,0.3,56.15
10547,1,1/2/2016 14:30,1/2/2016 15:26,3,17.8,-73.7897644,40.64681625,2,N,-73.98429871,40.76301956,1,52,0,0.5,7,5.54,0.3,65.34
10548,1,1/2/2016 14:31,1/2/2016 15:07,2,15.3,-73.7766571,40.64545059,1,N,-73.92228699,40.75895309,1,45.5,0,0.5,11.55,0,0.3,57.85
10549,2,1/2/2016 14:31,1/2/2016 15:28,1,22.37,-73.77824402,40.64678955,2,N,-73.98220062,40.77184677,1,52,0,0.5,14.58,5.54,0.3,72.92
10550,1,1/2/2016 14:31,1/2/2016 15:19,4,18.5,-73.78219604,40.64463043,2,Y,-74.00624084,40.73974228,2,52,0,0.5,0,5.54,0.3,58.34
10551,1,1/2/2016 14:31,1/2/2016 15:24,1,20.5,-73.78281403,40.64451599,2,N,-74.00534058,40.71756744,1,52,0,0.5,10,0,0.3,62.8
10552,2,1/2/2016 14:31,1/2/2016 15:07,2,20.49,-73.78759003,40.64181137,1,N,-74.00261688,40.62575912,1,55.5,0,0.5,0,0,0.3,56.3
10553,2,1/2/2016 14:31,1/2/2016 15:18,1,13.74,-73.79071808,40.64648056,1,N,-73.98493195,40.66082001,1,44.5,0,0.5,9.06,0,0.3,54.36
10554,2,1/2/2016 14:31,1/2/2016 15:11,1,19.11,-73.7818985,40.64469147,1,N,-73.75279999,40.80947113,1,52,0,0.5,33,0,0.3,85.8
10555,2,1/2/2016 14:31,1/2/2016 15:04,1,15.73,-73.791008,40.64554214,1,N,-73.9449234,40.65274811,2,45,0,0.5,0,0,0.3,45.8
10556,2,1/2/2016 14:31,1/2/2016 15:13,2,17.5,-73.79010773,40.64705276,2,N,-73.97380829,40.73676682,1,52,0,0.5,6,5.54,0.3,64.34
10557,1,1/2/2016 14:31,1/2/2016 15:19,3,19.7,-73.78245544,40.64457703,2,N,-73.97097015,40.7986145,1,52,0,0.5,11.65,5.54,0.3,69.99
10558,2,1/2/2016 14:31,1/2/2016 14:36,1,3.15,-73.7819519,40.64471817,1,N,-73.80111694,40.66882706,2,10.5,0,0.5,0,0,0.3,11.3
10559,1,1/2/2016 14:32,1/2/2016 15:21,2,19.9,-73.78195953,40.64474869,2,N,-73.95194244,40.77717972,1,52,0,0.5,5,5.54,0.3,63.34
10560,1,1/2/2016 14:32,1/2/2016 15:16,3,17,-73.78560638,40.65001678,2,N,-73.99539185,40.74945831,2,52,0,0.5,0,5.54,0.3,58.34
10561,2,1/2/2016 14:32,1/2/2016 15:30,1,20.45,-73.78990936,40.6437149,2,N,-73.97051239,40.786026,1,52,0,0.5,7,5.54,0.3,65.34
10562,1,1/2/2016 14:32,1/2/2016 15:05,2,13.3,-73.79013062,40.64706421,1,N,-73.9100647,40.76458359,1,39,0,0.5,7.95,0,0.3,47.75
10563,2,1/2/2016 14:32,1/2/2016 15:34,2,19.5,-73.78177643,40.64479828,2,N,-73.96714783,40.75685883,1,52,0,0.5,10.56,0,0.3,63.36
10564,1,1/2/2016 14:32,1/2/2016 14:52,1,5.6,-73.78964233,40.64691162,1,N,-73.81406403,40.70828247,2,19,0,0.5,0,0,0.3,19.8
10565,1,1/2/2016 14:32,1/2/2016 15:21,2,17.7,-73.7898941,40.64342117,2,N,-73.97229767,40.74865341,1,52,0,0.5,14.55,5.54,0.3,72.89
10566,1,1/2/2016 14:32,1/2/2016 15:02,2,11.9,-73.77687073,40.64533234,1,N,-73.86190796,40.76850891,2,35,0,0.5,0,0,0.3,35.8
10567,2,1/2/2016 14:32,1/2/2016 14:49,2,4.95,-73.79021454,40.64443588,1,N,-73.81335449,40.69273758,1,18,0,0.5,4.7,0,0.3,23.5
10568,1,1/2/2016 14:33,1/2/2016 15:14,1,18.3,-73.78355408,40.64849091,2,N,-73.99925995,40.74248123,1,52,0,0.5,11.65,5.54,0.3,69.99
10569,1,1/2/2016 14:33,1/2/2016 14:33,2,0.3,-73.79606628,40.6444931,2,N,-73.78972626,40.64486694,1,52,0,0.5,8,5.54,0.3,66.34
10570,2,1/2/2016 14:33,1/2/2016 15:05,2,18.65,-73.79006195,40.64411163,1,N,-73.99858093,40.6076088,2,51.5,0,0.5,0,0,0.3,52.3
10571,1,1/2/2016 14:33,1/2/2016 15:25,2,17.8,-73.79020691,40.64398575,2,N,-73.97546387,40.73575592,1,52,0,0.5,0,5.54,0.3,58.34
10572,1,1/2/2016 14:33,1/2/2016 15:14,2,17.7,-73.78061676,40.64505768,2,N,-73.97512817,40.73512268,2,52,0,0.5,0,5.54,0.3,58.34
10573,2,1/2/2016 14:33,1/2/2016 15:29,1,21.59,-73.79010773,40.64662933,2,N,-73.98828125,40.77912903,1,52,0,0.5,11.67,5.54,0.3,70.01
10574,2,1/2/2016 14:33,1/2/2016 15:14,2,14.52,-73.79063416,40.64422989,1,N,-73.79959106,40.7759819,2,44,0,0.5,0,0,0.3,44.8
10575,1,1/2/2016 14:33,1/2/2016 15:17,1,28.6,-73.78995514,40.6437645,2,N,-74.01603699,40.70524979,1,52,0,0.5,10,5.54,0.3,68.34
10576,2,1/2/2016 14:33,1/2/2016 15:14,1,12.77,-73.78178406,40.64478683,1,N,-73.96995544,40.67879105,1,40,0,0.5,12.24,0,0.3,53.04
10577,1,1/2/2016 14:33,1/2/2016 15:09,2,8.9,-73.77669525,40.64521408,1,N,-73.8535614,40.71254349,2,30,0,0.5,0,0,0.3,30.8
10578,1,1/2/2016 14:33,1/2/2016 15:14,1,17.9,-73.77680969,40.64518356,2,N,-73.98519135,40.73215866,2,52,0,0.5,0,5.54,0.3,58.34
10579,2,1/2/2016 14:33,1/2/2016 15:27,1,19.45,-73.77848816,40.64672852,2,N,-73.99810791,40.73712921,1,52,0,0.5,10,0,0.3,62.8
10580,2,1/2/2016 14:33,1/2/2016 15:20,1,11.68,-73.79000854,40.64703369,1,N,-73.9161911,40.6894989,2,40,0,0.5,0,0,0.3,40.8
10581,1,1/2/2016 14:34,1/2/2016 15:34,1,19.3,-73.79027557,40.64348984,2,N,-73.98952484,40.75888824,2,52,0,0.5,0,5.54,0.3,58.34
10582,2,1/2/2016 14:34,1/2/2016 15:17,1,17.73,-73.78982544,40.64704132,1,N,-73.95080566,40.72562027,1,52,0,0.5,10.56,0,0.3,63.36
10583,2,1/2/2016 14:34,1/2/2016 15:27,1,18.27,-73.77680969,40.64508057,2,N,-73.99721527,40.7468338,1,52,0,0.5,5,5.54,0.3,63.34
10584,2,1/2/2016 14:34,1/2/2016 15:19,1,19.76,-73.78359985,40.64860916,2,N,-73.95451355,40.76585007,1,52,0,0.5,14.58,5.54,0.3,72.92
10585,1,1/2/2016 14:34,1/2/2016 15:32,1,18.5,-73.77675629,40.64539719,1,N,-73.96789551,40.67938614,1,56.5,0,0.5,14.3,0,0.3,71.6
10586,2,1/2/2016 14:34,1/2/2016 15:21,1,16.44,-73.79167938,40.64532471,2,N,-73.9681778,40.76140976,1,52,0,0.5,14.58,5.54,0.3,72.92
10587,2,1/2/2016 14:34,1/2/2016 15:29,1,14.71,-73.78350067,40.64866638,1,N,-73.95929718,40.73329163,1,49,0,0.5,12.45,0,0.3,62.25
10588,2,1/2/2016 14:35,1/2/2016 15:37,2,21.52,-73.7901535,40.64699936,2,N,-73.98412323,40.77537537,2,52,0,0.5,0,5.54,0.3,58.34
10589,1,1/2/2016 14:35,1/2/2016 15:14,1,8.4,-73.78190613,40.64469528,1,N,-73.84281158,40.71782303,1,30.5,0,0.5,6.25,0,0.3,37.55
10590,1,1/2/2016 14:35,1/2/2016 15:24,1,18.6,-73.7822113,40.64475632,2,N,-73.95182037,40.80408478,1,52,0,0.5,17.5,5.54,0.3,75.84
10591,2,1/2/2016 14:35,1/2/2016 15:26,1,17.81,-73.7886734,40.6473999,2,N,-73.99224091,40.75891113,2,52,0,0.5,0,5.54,0.3,58.34
10592,1,1/2/2016 14:35,1/2/2016 15:02,1,8.2,-73.77682495,40.64507675,1,N,-73.79592133,40.72431183,2,26.5,0,0.5,0,0,0.3,27.3
10593,2,1/2/2016 14:35,1/2/2016 15:26,2,16.22,-73.78986359,40.64424896,1,N,-73.94321442,40.70752335,1,49.5,0,0.5,10.06,0,0.3,60.36
10594,1,1/2/2016 14:35,1/2/2016 15:25,1,18.6,-73.78127289,40.64495468,2,N,-74.00034332,40.71988678,1,52,0,0.5,5,0,0.3,57.8
10595,1,1/2/2016 14:35,1/2/2016 15:20,1,18.7,-73.77669525,40.64532089,2,N,-73.94430542,40.78269958,1,52,0,0.5,8,5.54,0.3,66.34
10596,1,1/2/2016 14:35,1/2/2016 15:21,1,15,-73.79007721,40.64693069,1,N,-73.9474411,40.71206284,1,45.5,0,0.5,9.25,0,0.3,55.55
10597,1,1/2/2016 14:35,1/2/2016 15:26,1,18,-73.78266144,40.6447258,2,N,-73.99167633,40.74450684,1,52,0,0.5,10,5.54,0.3,68.34
10598,2,1/2/2016 14:36,1/2/2016 15:33,3,18.65,-73.78244781,40.64453888,2,N,-73.98736572,40.72679138,1,52,0,0.5,6,0,0.3,58.8
10599,2,1/2/2016 14:36,1/2/2016 15:29,2,19.01,-73.78211975,40.64469147,2,N,-74.00508881,40.74483871,1,52,0,0.5,11.67,5.54,0.3,70.01
10600,1,1/2/2016 14:36,1/2/2016 15:21,1,15.5,-73.78203583,40.64487839,1,N,-73.95827484,40.74279404,1,46.5,0,0.5,8,0,0.3,55.3
10601,2,1/2/2016 14:36,1/2/2016 15:18,1,20.61,-73.7826767,40.64454651,2,N,-73.95912933,40.7600708,1,52,0,0.5,11.67,5.54,0.3,70.01
10602,2,1/2/2016 14:36,1/2/2016 15:31,1,17.82,-73.78186798,40.64478302,2,N,-73.96684265,40.76896286,2,52,0,0.5,0,0,0.3,52.8
10603,1,1/2/2016 14:36,1/2/2016 15:04,4,13.4,-73.77680206,40.64524841,1,N,-73.65957642,40.72994232,2,37.5,0,0.5,0,0,0.3,38.3
10604,2,1/2/2016 14:36,1/2/2016 15:28,1,20.7,-73.78240967,40.64461899,2,N,-74.00981903,40.70750046,1,52,0,0.5,8,0,0.3,60.8
10605,2,1/2/2016 14:36,1/2/2016 14:58,1,5.83,-73.78993225,40.64709854,1,N,-73.83387756,40.70677185,2,20.5,0,0.5,0,0,0.3,21.3
10606,1,1/2/2016 14:36,1/2/2016 15:23,1,19.3,-73.79003906,40.64686966,2,N,-73.95696259,40.76742935,1,52,0,0.5,11.65,5.54,0.3,69.99
10607,1,1/2/2016 14:36,1/2/2016 15:29,1,18.5,-73.78786469,40.64174652,2,N,-73.98208618,40.77646255,2,52,0,0.5,0,0,0.3,52.8
10608,2,1/2/2016 14:37,1/2/2016 15:11,1,11.85,-73.78967285,40.64362717,1,N,-73.86204529,40.76855087,2,36,0,0.5,0,0,0.3,36.8
10609,2,1/2/2016 14:37,1/2/2016 15:29,1,18.67,-73.78272247,40.6445694,1,N,-73.9859314,40.70375824,1,54.5,0,0.5,6,0,0.3,61.3
10610,1,1/2/2016 14:37,1/2/2016 15:24,4,19.5,-73.78063965,40.64753723,2,N,-73.9703598,40.74936676,1,52,0,0.5,7.5,5.54,0.3,65.84
10611,2,1/2/2016 14:37,1/2/2016 15:26,1,14.09,-73.7901535,40.64378738,1,N,-73.98166656,40.66437149,2,46,0,0.5,0,0,0.3,46.8
10612,2,1/2/2016 14:37,1/2/2016 15:17,1,11.79,-73.78970337,40.64361572,1,N,-73.95905304,40.65655136,1,39,0,0.5,7.96,0,0.3,47.76
10613,2,1/2/2016 14:37,1/2/2016 15:30,1,21.5,-73.77664948,40.64537048,2,N,-73.9752121,40.76525879,2,52,0,0.5,0,5.54,0.3,58.34
10614,2,1/2/2016 14:37,1/2/2016 15:27,1,19.73,-73.78604889,40.64730453,2,N,-73.94553375,40.83509064,2,52,0,0.5,0,5.54,0.3,58.34
10615,2,1/2/2016 14:37,1/2/2016 15:26,1,21.1,-73.78279877,40.64452744,2,N,-73.96957397,40.75808334,2,52,0,0.5,0,5.54,0.3,58.34
10616,2,1/2/2016 14:37,1/2/2016 15:13,2,10.62,-73.79016113,40.64706039,1,N,-73.92288971,40.70059967,1,34.5,0,0.5,8.82,0,0.3,44.12
10617,1,1/2/2016 14:37,1/2/2016 15:33,1,19.7,-73.78980255,40.64400101,2,N,-73.96814728,40.80412292,1,52,0,0.5,11.65,5.54,0.3,69.99
10618,1,1/2/2016 14:37,1/2/2016 15:32,1,21.3,-73.7820282,40.64469147,1,N,-73.99916077,40.68027878,1,60.5,0,0.5,18.35,0,0.3,79.65
10619,1,1/2/2016 14:37,1/2/2016 15:24,4,17.4,-73.78201294,40.6446228,2,N,-73.98461914,40.74564362,2,52,0,0.5,0,5.54,0.3,58.34
10620,2,1/2/2016 14:37,1/2/2016 15:12,1,11.25,-73.79017639,40.6470108,1,N,-73.95001984,40.68405914,1,35,0,0.5,7.16,0,0.3,42.96
10621,2,1/2/2016 14:38,1/2/2016 15:59,2,18.05,-73.7802887,40.64587021,2,N,-73.98339081,40.76290512,2,52,0,0.5,0,5.54,0.3,58.34
10622,1,1/2/2016 14:38,1/2/2016 15:32,1,18.4,-73.78374481,40.6486969,2,N,-73.96895599,40.76436996,2,52,0,0.5,0,5.54,0.3,58.34
