id,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,pickup_cords,ratecodeid,store_and_fwd_flag,dropoff_latitude,dropoff_longitude,dropoff_cords,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
47926,2,2/4/2016 0:17,2/4/2016 0:46,1,18.61,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98828125,40.73448563,"-73.988281250000000,40.734485626220703",1,52,0,0.5,10.56,0,0.3,63.36
47927,1,2/4/2016 0:17,2/4/2016 0:45,1,17.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96011353,40.76623535,"-73.960113525390625,40.766235351562500",1,52,0,0.5,10,0,0.3,62.8
47928,2,2/4/2016 0:17,2/4/2016 0:34,4,10.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.70494843,40.73194885,"-73.704948425292969,40.731948852539063",1,30,0.5,0.5,0,0,0.3,31.3
47929,1,2/4/2016 0:17,2/4/2016 0:45,1,17.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98918152,40.75722885,"-73.989181518554688,40.757228851318359",1,52,0,0.5,11.65,5.54,0.3,69.99
47930,2,2/4/2016 0:17,2/4/2016 0:37,1,13.76,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.88178253,40.7457695,"-73.881782531738281,40.745769500732422",1,37.5,0.5,0.5,7.76,0,0.3,46.56
47931,2,2/4/2016 0:17,2/4/2016 0:59,1,22.11,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00514221,40.72370148,"-74.005142211914062,40.723701477050781",1,52,0,0.5,11.67,5.54,0.3,70.01
47932,2,2/4/2016 0:18,2/4/2016 0:52,1,19.61,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96577454,40.80790329,"-73.965774536132813,40.807903289794922",1,52,0,0.5,11.67,5.54,0.3,70.01
47933,2,2/4/2016 0:18,2/4/2016 0:42,2,16.23,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96573639,40.76459885,"-73.965736389160156,40.764598846435547",1,52,0,0.5,10.56,0,0.3,63.36
47934,1,2/4/2016 0:18,2/4/2016 0:43,2,9.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.89906311,40.66565323,"-73.899063110351563,40.665653228759766",2,30,0.5,0.5,0,0,0.3,31.3
47935,1,2/4/2016 0:18,2/4/2016 0:41,1,15.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95054626,40.72782898,"-73.950546264648438,40.727828979492188",1,43,0.5,0.5,5,0,0.3,49.3
47936,2,2/4/2016 0:18,2/4/2016 0:45,1,18.31,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.94972229,40.78282166,"-73.949722290039062,40.782821655273438",2,52,0,0.5,0,5.54,0.3,58.34
47937,1,2/4/2016 0:18,2/4/2016 0:41,1,16.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9759903,40.75128174,"-73.975990295410156,40.751281738281250",1,52,0,0.5,10,5.54,0.3,68.34
47938,2,2/4/2016 0:19,2/4/2016 0:43,1,16.91,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99427795,40.75505066,"-73.994277954101563,40.755050659179688",1,52,0,0.5,11.67,5.54,0.3,70.01
47939,1,2/4/2016 0:19,2/4/2016 0:49,1,18.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98487091,40.75638199,"-73.984870910644531,40.756381988525391",1,52,0,0.5,11.65,5.54,0.3,69.99
47940,1,2/4/2016 0:19,2/4/2016 0:44,1,18.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-74.0058136,40.5766716,"-74.005813598632812,40.576671600341797",1,49,0.5,0.5,5,0,0.3,55.3
47941,1,2/4/2016 0:19,2/4/2016 0:45,1,17.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98339081,40.74398041,"-73.983390808105469,40.743980407714844",1,52,0,0.5,6,5.54,0.3,64.34
47942,2,2/4/2016 0:19,2/4/2016 0:43,1,17.79,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99671936,40.73741913,"-73.996719360351563,40.737419128417969",1,52,0,0.5,11.67,5.54,0.3,70.01
47943,2,2/4/2016 0:19,2/4/2016 0:56,3,19.03,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9887619,40.77499008,"-73.988761901855469,40.774990081787109",1,52,0,0.5,10.56,0,0.3,63.36
47944,2,2/4/2016 0:19,2/4/2016 0:19,1,0.02,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.7820282,40.64469147,"-73.782028198242188,40.644691467285156",2,2.5,0.5,0.5,0,0,0.3,3.8
47945,2,2/4/2016 0:19,2/4/2016 0:52,1,19.14,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00402832,40.74523163,"-74.004028320312500,40.745231628417969",1,52,0,0.5,11.67,5.54,0.3,70.01
47946,1,2/4/2016 0:19,2/4/2016 0:46,1,19.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.95340729,40.78606033,"-73.953407287597656,40.786060333251953",1,52,0,0.5,11.65,5.54,0.3,69.99
47947,1,2/4/2016 0:19,2/4/2016 0:48,1,17.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95767975,40.68775177,"-73.957679748535156,40.687751770019531",1,47.5,0.5,0.5,12.2,0,0.3,61
47948,2,2/4/2016 0:19,2/4/2016 0:53,3,18.56,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99190521,40.72587585,"-73.991905212402344,40.725875854492188",1,52,0,0.5,20,0,0.3,72.8
47949,2,2/4/2016 0:19,2/4/2016 0:51,1,20.05,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.99035645,40.68672943,"-73.990356445312500,40.686729431152344",1,54,0.5,0.5,11.06,0,0.3,66.36
47950,2,2/4/2016 0:19,2/4/2016 0:47,1,17.48,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98553467,40.75629425,"-73.985534667968750,40.756294250488281",2,52,0,0.5,0,5.54,0.3,58.34
47951,2,2/4/2016 0:19,2/4/2016 0:48,1,19.06,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00765991,40.70610809,"-74.007659912109375,40.706108093261719",1,52,0,0.5,10.56,0,0.3,63.36
47952,1,2/4/2016 0:20,2/4/2016 0:54,3,19.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98392487,40.74560928,"-73.983924865722656,40.745609283447266",1,52,0,0.5,6,5.54,0.3,64.34
47953,2,2/4/2016 0:20,2/4/2016 0:47,1,17.35,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98230743,40.75635147,"-73.982307434082031,40.756351470947266",1,52,0,0.5,11.67,5.54,0.3,70.01
47954,2,2/4/2016 0:20,2/4/2016 0:44,1,18.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.9928894,40.69728088,"-73.992889404296875,40.697280883789063",1,50,0.5,0.5,10.26,0,0.3,61.56
47955,2,2/4/2016 0:20,2/4/2016 1:00,1,22.11,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9965744,40.73113251,"-73.996574401855469,40.731132507324219",2,52,0,0.5,0,0,0.3,52.8
47956,1,2/4/2016 0:20,2/4/2016 0:40,1,14.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.89865112,40.74343491,"-73.898651123046875,40.743434906005859",1,40,0.5,0.5,5,0,0.3,46.3
47957,1,2/4/2016 0:20,2/4/2016 0:43,1,15.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99258423,40.71255112,"-73.992584228515625,40.712551116943359",1,52,0,0.5,7.2,0,0.3,60
47958,2,2/4/2016 0:20,2/4/2016 0:57,1,20.27,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.91930389,40.84309387,"-73.919303894042969,40.843093872070313",1,55.5,0.5,0.5,3,5.54,0.3,65.34
47959,2,2/4/2016 0:20,2/4/2016 0:54,1,20.75,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97888947,40.79014969,"-73.978889465332031,40.790149688720703",1,52,0,0.5,5,5.54,0.3,63.34
47960,1,2/4/2016 0:21,2/4/2016 0:36,2,6.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.79888916,40.71061707,"-73.798889160156250,40.710617065429688",2,21,0.5,0.5,0,0,0.3,22.3
47961,2,2/4/2016 0:21,2/4/2016 0:46,1,12.16,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.96391296,40.68418884,"-73.963912963867188,40.684188842773437",1,34.5,0.5,0.5,7.16,0,0.3,42.96
47962,2,2/4/2016 0:21,2/4/2016 0:40,1,12.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.9211731,40.61299133,"-73.921173095703125,40.612991333007812",1,34,0.5,0.5,3,0,0.3,38.3
47963,2,2/4/2016 0:21,2/4/2016 0:44,3,15.98,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95796204,40.59715271,"-73.957962036132813,40.597152709960938",1,43,0.5,0.5,1,0,0.3,45.3
47964,2,2/4/2016 0:21,2/4/2016 0:49,2,17.72,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9882431,40.74594879,"-73.988243103027344,40.745948791503906",1,52,0,0.5,6.5,5.54,0.3,64.84
47965,2,2/4/2016 0:22,2/4/2016 0:48,2,15.02,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.9233551,40.70131302,"-73.923355102539063,40.701313018798828",1,41.5,0.5,0.5,10.7,0,0.3,53.5
47966,2,2/4/2016 0:22,2/4/2016 0:48,1,18.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.95368958,40.78207016,"-73.953689575195313,40.782070159912109",1,52,0,0.5,11.67,5.54,0.3,70.01
47967,2,2/4/2016 0:22,2/4/2016 0:28,1,2.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.79592133,40.66774368,"-73.795921325683594,40.667743682861328",1,9,0.5,0.5,2.58,0,0.3,12.88
47968,2,2/4/2016 0:22,2/4/2016 1:02,1,19.25,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9825592,40.78406143,"-73.982559204101563,40.784061431884766",1,52,0,0.5,10.56,0,0.3,63.36
47969,1,2/4/2016 0:22,2/4/2016 1:00,2,20.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97511292,40.76511765,"-73.975112915039063,40.765117645263672",1,52,0,0.5,1.66,5.54,0.3,60
47970,2,2/4/2016 0:22,2/4/2016 0:56,1,18.05,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98815918,40.76971054,"-73.988159179687500,40.769710540771484",1,52,0,0.5,12,0,0.3,64.8
47971,2,2/4/2016 0:22,2/4/2016 0:54,2,18.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97538757,40.76522446,"-73.975387573242187,40.765224456787109",1,52,0,0.5,11.67,5.54,0.3,70.01
47972,1,2/4/2016 0:22,2/4/2016 0:31,1,4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.79483795,40.66762161,"-73.794837951660156,40.667621612548828",2,13,0.5,0.5,0,0,0.3,14.3
47973,1,2/4/2016 0:23,2/4/2016 0:44,1,15.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98896027,40.74098969,"-73.988960266113281,40.740989685058594",2,52,0,0.5,0,25.22,0.3,78.02
47974,2,2/4/2016 0:23,2/4/2016 0:44,3,15.42,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95832062,40.58821869,"-73.958320617675781,40.588218688964844",2,41.5,0.5,0.5,0,0,0.3,42.8
47975,1,2/4/2016 0:23,2/4/2016 0:47,1,15.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95839691,40.71466827,"-73.958396911621094,40.714668273925781",1,41.5,0.5,0.5,8.55,0,0.3,51.35
47976,1,2/4/2016 0:23,2/4/2016 0:32,1,4.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.75182343,40.66482544,"-73.751823425292969,40.664825439453125",2,15,0.5,0.5,0,0,0.3,16.3
47977,1,2/4/2016 0:23,2/4/2016 0:49,1,17.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98209381,40.74038315,"-73.982093811035156,40.740383148193359",2,52,0,0.5,0,5.54,0.3,58.34
47978,2,2/4/2016 0:23,2/4/2016 0:51,1,19.56,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.99240875,40.69664001,"-73.992408752441406,40.696640014648438",1,52.5,0.5,0.5,10.76,0,0.3,64.56
47979,2,2/4/2016 0:23,2/4/2016 0:53,1,18.58,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97527313,40.76514053,"-73.975273132324219,40.765140533447266",1,52,0,0.5,11.67,5.54,0.3,70.01
47980,2,2/4/2016 0:23,2/4/2016 0:50,1,17.39,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98730469,40.74691772,"-73.987304687500000,40.746917724609375",1,52,0,0.5,4,5.54,0.3,62.34
47981,2,2/4/2016 0:23,2/4/2016 0:45,1,17.06,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97386169,40.74866486,"-73.973861694335937,40.748664855957031",1,52,0,0.5,10,5.54,0.3,68.34
47982,1,2/4/2016 0:23,2/4/2016 0:59,1,18.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99022675,40.76706696,"-73.990226745605469,40.767066955566406",1,52,0,0.5,10.55,0,0.3,63.35
47983,2,2/4/2016 0:23,2/4/2016 0:52,1,18.83,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99401093,40.72745895,"-73.994010925292969,40.727458953857422",1,52,0,0.5,7,5.54,0.3,65.34
47984,2,2/4/2016 0:24,2/4/2016 0:44,2,15.79,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95226288,40.71821976,"-73.952262878417969,40.718219757080078",1,42.5,0.5,0.5,8.76,0,0.3,52.56
47985,1,2/4/2016 0:24,2/4/2016 0:43,1,16.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.94974518,40.70963287,"-73.949745178222656,40.709632873535156",1,43.5,0.5,0.5,11.2,0,0.3,56
47986,1,2/4/2016 0:24,2/4/2016 0:53,1,20.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00530243,40.70896912,"-74.005302429199219,40.708969116210938",1,52,0,0.5,8,0,0.3,60.8
47987,2,2/4/2016 0:24,2/4/2016 0:53,2,17.38,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97499847,40.76171875,"-73.974998474121094,40.761718750000000",2,52,0,0.5,0,5.54,0.3,58.34
47988,2,2/4/2016 0:24,2/4/2016 0:53,1,19,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.97153473,40.6362381,"-73.971534729003906,40.636238098144531",1,51,0.5,0.5,7,0,0.3,59.3
47989,2,2/4/2016 0:24,2/4/2016 0:57,1,20.67,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97606659,40.79391861,"-73.976066589355469,40.793918609619141",1,52,0,0.5,11.67,5.54,0.3,70.01
47990,2,2/4/2016 0:24,2/4/2016 1:03,2,18.26,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98600769,40.75521088,"-73.986007690429688,40.755210876464844",1,52,0,0.5,6,5.54,0.3,64.34
47991,1,2/4/2016 0:24,2/4/2016 0:54,2,17.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9949646,40.75201416,"-73.994964599609375,40.752014160156250",2,52,0,0.5,0,5.54,0.3,58.34
47992,2,2/4/2016 0:25,2/4/2016 0:51,2,17.73,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98416901,40.75751114,"-73.984169006347656,40.757511138916016",1,52,0,0.5,11.67,5.54,0.3,70.01
47993,1,2/4/2016 0:25,2/4/2016 0:54,1,19.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.95539856,40.78553772,"-73.955398559570313,40.785537719726563",1,52,0,0.5,10,5.54,0.3,68.34
47994,1,2/4/2016 0:25,2/4/2016 0:52,1,18,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98887634,40.73677444,"-73.988876342773438,40.736774444580078",1,52,0,0.5,11.65,5.54,0.3,69.99
47995,1,2/4/2016 0:25,2/4/2016 0:56,1,20.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97731781,40.71383286,"-73.977317810058594,40.713832855224609",1,52,0,0.5,10.55,0,0.3,63.35
47996,2,2/4/2016 0:25,2/4/2016 0:55,1,20.18,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99290466,40.75588226,"-73.992904663085938,40.755882263183594",1,52,0,0.5,7,5.54,0.3,65.34
47997,2,2/4/2016 0:25,2/4/2016 0:33,3,3.49,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.80063629,40.6687088,"-73.800636291503906,40.668708801269531",2,11.5,0.5,0.5,0,0,0.3,12.8
47998,2,2/4/2016 0:25,2/4/2016 0:52,1,18.46,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00431824,40.72190857,"-74.004318237304688,40.721908569335938",1,52,0,0.5,10.56,0,0.3,63.36
47999,1,2/4/2016 0:26,2/4/2016 1:00,1,21,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00778198,40.70522308,"-74.007781982421875,40.705223083496094",1,52,0,0.5,7.2,0,0.3,60
48000,2,2/4/2016 0:26,2/4/2016 0:53,1,17.81,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98439789,40.75485229,"-73.984397888183594,40.754852294921875",2,52,0,0.5,0,5.54,0.3,58.34
48001,1,2/4/2016 0:26,2/4/2016 0:49,1,18.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.94407654,40.78386688,"-73.944076538085938,40.783866882324219",1,52,0,0.5,11.65,5.54,0.3,69.99
48002,1,2/4/2016 0:26,2/4/2016 0:52,1,17.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98548126,40.71851349,"-73.985481262207031,40.718513488769531",1,52,0,0.5,10.55,0,0.3,63.35
48003,1,2/4/2016 0:26,2/4/2016 0:51,1,19.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.99375153,40.69608307,"-73.993751525878906,40.696083068847656",1,51,0.5,0.5,13.07,0,0.3,65.37
48004,1,2/4/2016 0:26,2/4/2016 0:57,1,19.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99004364,40.73270416,"-73.990043640136719,40.732704162597656",1,52,0,0.5,7.92,0,0.3,60.72
48005,2,2/4/2016 0:26,2/4/2016 0:53,1,13.65,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.66890717,40.71664047,"-73.668907165527344,40.716640472412109",1,38.5,0.5,0.5,9.95,0,0.3,49.75
48006,2,2/4/2016 0:26,2/4/2016 1:02,1,25.77,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.90174866,40.90840912,"-73.901748657226563,40.908409118652344",1,67,0.5,0.5,14.77,5.54,0.3,88.61
48007,1,2/4/2016 0:26,2/4/2016 0:52,1,17.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99486542,40.75525665,"-73.994865417480469,40.755256652832031",1,52,0,0.5,11.65,5.54,0.3,69.99
48008,2,2/4/2016 0:26,2/4/2016 0:59,2,18.77,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98574829,40.76335144,"-73.985748291015625,40.763351440429688",1,52,0,0.5,11.67,5.54,0.3,70.01
48009,1,2/4/2016 0:27,2/4/2016 0:52,1,16.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.95994568,40.76264954,"-73.959945678710937,40.762649536132813",1,52,0,0.5,10.55,0,0.3,63.35
48010,1,2/4/2016 0:27,2/4/2016 0:39,1,7.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.80515289,40.7302475,"-73.805152893066406,40.730247497558594",1,21.5,0.5,0.5,4.55,0,0.3,27.35
48011,1,2/4/2016 0:27,2/4/2016 0:51,1,16.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99201965,40.74650192,"-73.992019653320313,40.746501922607422",2,52,0,0.5,0,5.54,0.3,58.34
48012,2,2/4/2016 0:27,2/4/2016 0:54,1,12.07,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95661163,40.66942596,"-73.956611633300781,40.669425964355469",2,35,0.5,0.5,0,0,0.3,36.3
48013,2,2/4/2016 0:27,2/4/2016 1:03,1,19.82,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99761963,40.72291565,"-73.997619628906250,40.722915649414063",2,52,0,0.5,0,0,0.3,52.8
48014,2,2/4/2016 0:27,2/4/2016 0:58,1,11.56,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.94725037,40.68537903,"-73.947250366210937,40.685379028320312",1,35,0.5,0.5,3,0,0.3,39.3
48015,2,2/4/2016 0:28,2/4/2016 0:59,1,18.42,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98222351,40.76291275,"-73.982223510742188,40.762912750244141",1,52,0,0.5,15.84,0,0.3,68.64
48016,1,2/4/2016 0:28,2/4/2016 0:47,1,15.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.94641113,40.71580887,"-73.946411132812500,40.715808868408203",1,41,0.5,0.5,12.69,0,0.3,54.99
48017,2,2/4/2016 0:28,2/4/2016 0:52,1,10.46,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.92001343,40.7059288,"-73.920013427734375,40.705928802490234",1,29.5,0.5,0.5,7.7,0,0.3,38.5
48018,2,2/4/2016 0:28,2/4/2016 0:54,1,17.73,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.97203827,40.69393539,"-73.972038269042969,40.693935394287109",1,48,0.5,0.5,9.86,0,0.3,59.16
48019,1,2/4/2016 0:28,2/4/2016 1:01,1,21.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.01673889,40.70622253,"-74.016738891601563,40.706222534179688",1,52,0,0.5,3.5,5.54,0.3,61.84
48020,1,2/4/2016 0:28,2/4/2016 1:00,1,18.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97690582,40.76414108,"-73.976905822753906,40.764141082763672",1,52,0,0.5,13.2,0,0.3,66
48021,2,2/4/2016 0:28,2/4/2016 1:00,1,22.39,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.01393127,40.70915985,"-74.013931274414063,40.709159851074219",1,52,0,0.5,13.2,0,0.3,66
48022,2,2/4/2016 0:28,2/4/2016 0:58,1,19.71,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00926971,40.70436096,"-74.009269714355469,40.704360961914063",1,52,0,0.5,8.2,0,0.3,61
48023,2,2/4/2016 0:28,2/4/2016 0:50,1,9.12,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.91143799,40.65342712,"-73.911437988281250,40.653427124023438",2,27.5,0.5,0.5,0,0,0.3,28.8
48024,1,2/4/2016 0:28,2/4/2016 0:49,1,14.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.94432068,40.61981583,"-73.944320678710938,40.619815826416016",1,38,0.5,0.5,9.8,0,0.3,49.1
48025,2,2/4/2016 0:28,2/4/2016 0:56,1,19.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.99281311,40.69805908,"-73.992813110351563,40.698059082031250",1,52.5,0.5,0.5,5,0,0.3,58.8
48026,1,2/4/2016 0:29,2/4/2016 0:57,1,18.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9478302,40.82191849,"-73.947830200195312,40.821918487548828",1,52,0,0.5,11.67,5.54,0.3,70.01
48027,2,2/4/2016 0:29,2/4/2016 0:57,2,20,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.916008,40.83592987,"-73.916007995605469,40.835929870605469",2,53.5,0.5,0.5,0,0,0.3,54.8
48028,1,2/4/2016 0:29,2/4/2016 0:55,1,19.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.94915009,40.78079605,"-73.949150085449219,40.780796051025391",1,52,0,0.5,11.65,5.54,0.3,69.99
48029,2,2/4/2016 0:29,2/4/2016 0:54,1,17.76,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99120331,40.71783829,"-73.991203308105469,40.717838287353516",1,52,0,0.5,6,0,0.3,58.8
48030,2,2/4/2016 0:29,2/4/2016 0:58,1,16.74,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97286224,40.7551384,"-73.972862243652344,40.755138397216797",1,52,0,0.5,13.2,0,0.3,66
48031,2,2/4/2016 0:29,2/4/2016 0:58,1,10.95,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.79366302,40.59688187,"-73.793663024902344,40.596881866455078",2,33,0.5,0.5,0,0,0.3,34.3
48032,2,2/4/2016 0:29,2/4/2016 0:55,2,19.57,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.94749451,40.77515793,"-73.947494506835938,40.775157928466797",1,52,0,0.5,11.67,5.54,0.3,70.01
48033,1,2/4/2016 0:30,2/4/2016 1:06,2,19.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98303986,40.77581406,"-73.983039855957031,40.775814056396484",1,52,0,0.5,10.56,0,0.3,63.36
48034,2,2/4/2016 0:30,2/4/2016 0:52,1,15.24,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95798492,40.73221588,"-73.957984924316406,40.732215881347656",1,42,0.5,0.5,5,0,0.3,48.3
48035,2,2/4/2016 0:30,2/4/2016 0:51,1,15.26,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.94181061,40.71408081,"-73.941810607910156,40.714080810546875",1,41.5,0.5,0.5,8.56,0,0.3,51.36
48036,1,2/4/2016 0:30,2/4/2016 1:02,1,24.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.96426392,40.64498138,"-73.964263916015625,40.644981384277344",1,64.5,0.5,0.5,10,0,0.3,75.8
48037,1,2/4/2016 0:30,2/4/2016 1:00,1,17.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97102356,40.75502014,"-73.971023559570313,40.755020141601563",1,52,0,0.5,10.55,0,0.3,63.35
48038,2,2/4/2016 0:30,2/4/2016 0:58,1,16.97,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99337006,40.75619888,"-73.993370056152344,40.756198883056641",1,52,0,0.5,8,5.54,0.3,66.34
